,Date,Country,Energy_MoM,Food_MoM,Total_MoM,core_MoM,exchange_rate,unemployment_rate,gdp_growth_MoM,Open,High,Low,Close,Adj Close,Volume,interest_rate
4885,2008-04-01,Japan,2.019409725,2.019409725,2.019409725,2.019409725,101.99,3.9,0.260962541946283,-0.0027811892449769,0.0084446650320187,0.0020132582830762,0.0028285612870003,0.0028285612870003,1.5937092412325358,0.5
4886,2008-04-01,United Kingdom,6.325,6.325,6.325,6.325,108.63,5.2,0.2007300451714565,0.6076023864662008,0.6041808175332772,0.5999487054323337,0.6063326129834253,0.6063326129834253,0.7794390029864078,5.0
4887,2008-04-01,United States,7.0066295,7.0066295,7.0066295,7.0066295,74.06,5.0,0.1684920456687331,0.6233113974117739,0.6154423368445595,0.611730623691292,0.6049975900813923,0.6049975900813923,2.0531282407503646,2.0
4888,2008-05-01,Canada,4.13170105,4.13170105,4.13170105,4.13170105,123.25,6.2,0.1091151287266385,0.9896863009801776,0.998816730720972,0.98426091317484,0.9952117154191372,0.9951962267562244,1.3533945355413208,3.0
4889,2008-05-01,France,6.4909877499999995,6.4909877499999995,6.4909877499999995,6.4909877499999995,108.6,7.3,0.2950224556554774,0.5229713756352402,0.5272536770640818,0.5434778790331575,0.5389857228815741,0.5389857228815741,1.368465512471637,4.25
4890,2008-05-01,Germany,6.1587895,6.1587895,6.1587895,6.1587895,107.82,7.6,0.0847142218659395,0.0627952466828852,0.0653821213905524,0.0739215347792778,0.0698067978179718,0.0698067978179718,1.0737296169124582,4.25
4891,2008-05-01,Italy,6.128804000000001,6.128804000000001,6.128804000000001,6.128804000000001,107.73,6.8,0.8914968606456717,0.773262547459506,0.8073218641431384,0.7878450421994877,0.8154200848252926,0.8154200848252926,1.3527055190896031,4.25
4892,2008-05-01,Japan,3.6086496,3.6086496,3.6086496,3.6086496,101.49,4.0,0.260962541946283,0.0415189822798403,0.052230589223306,0.050373899709117,0.057942023308812,0.057942023308812,1.965011985640266,0.5
4893,2008-05-01,United Kingdom,7.25,7.25,7.25,7.25,108.87,5.4,0.2007300451714565,0.5969339142752387,0.5998494393885893,0.6044337385747707,0.5894033349119565,0.5894033349119565,1.563849404499597,5.0
4894,2008-05-01,United States,7.401273,7.401273,7.401273,7.401273,74.63,5.4,0.1684920456687331,0.6298050456787614,0.6153415862113207,0.6245427601790563,0.6186171738451255,0.6186171738451255,1.6609444722516138,2.0
4895,2008-06-01,Canada,6.2689109499999995,6.2689109499999995,6.2689109499999995,6.2689109499999995,120.97,6.1,0.1091151287266385,0.94074745403375,0.944788627585174,0.9439612618625214,0.9521431425705602,0.9521421575396972,0.8708281528796217,3.0
4896,2008-06-01,France,7.3546365,7.3546365,7.3546365,7.3546365,108.56,7.4,0.2950224556554774,0.1510066907090123,0.1545737216341473,0.1400155034101929,0.1705913532450099,0.1705913532450099,2.031512551807209,4.25
4897,2008-06-01,Germany,6.60803875,6.60803875,6.60803875,6.60803875,107.79,7.4,0.0847142218659395,-0.0809073808523597,-0.0854753454003368,-0.0960543244605239,-0.0819464971997213,-0.0819464971997213,1.3407184065594642,4.25
4898,2008-06-01,Italy,6.681792250000001,6.681792250000001,6.681792250000001,6.681792250000001,107.79,6.9,0.8914968606456717,0.3171099507802094,0.3292369007896371,0.3074658561243614,0.3418880277276573,0.3418880277276573,0.6037740612012809,4.25
4899,2008-06-01,Japan,5.055263075,5.055263075,5.055263075,5.055263075,98.76,4.0,0.260962541946283,-0.0274209392492552,-0.033893673860501,-0.0334071039338216,-0.0387544921023693,-0.0387544921023693,1.2856069639580363,0.5
4900,2008-06-01,United Kingdom,8.625,8.625,8.625,8.625,109.31,5.5,0.2007300451714565,0.3273645965701154,0.3580308122451215,0.3401307453330341,0.375231654822721,0.375231654822721,1.1843116236071392,5.0
4901,2008-06-01,United States,9.54556675,9.54556675,9.54556675,9.54556675,75.32,5.6,0.1684920456687331,0.520395548727582,0.5107760710595859,0.5103911984225269,0.5077638114536042,0.5077638114536042,2.3626368373534854,2.0
4902,2008-07-01,Canada,7.364869050000001,7.364869050000001,7.364869050000001,7.364869050000001,120.91,6.2,0.2213180076508951,0.8106553417366158,0.8125566395173481,0.807229503590984,0.8001601267486099,0.8002103230222,1.5162218826006262,3.0
4903,2008-07-01,France,7.5028025,7.5028025,7.5028025,7.5028025,108.3,7.5,0.1006891831691135,0.1581900564391463,0.1598062611202647,0.1466531904364769,0.143576577430148,0.143576577430148,1.467459425458016,4.25
4904,2008-07-01,Germany,6.785458,6.785458,6.785458,6.785458,108.64,7.3,0.2940524546297536,-0.0709554892712456,-0.0645821456562922,-0.0690020603152463,-0.0682489064275128,-0.0682489064275128,1.39570334877018,4.25
4905,2008-07-01,Italy,7.31245925,7.31245925,7.31245925,7.31245925,108.42,6.6,0.3788861135657346,0.2373809235768955,0.248513291375574,0.2184122538499387,0.2179810831661466,0.2179810831661466,0.3313824184669601,4.25
4906,2008-07-01,Japan,6.049932975,6.049932975,6.049932975,6.049932975,98.01,3.9,0.4103621987504821,-0.0470610913854664,-0.0485600418182881,-0.0558769859588659,-0.0505511029929707,-0.0505511029929707,1.495748517176028,0.5
4907,2008-07-01,United Kingdom,10.05,10.05,10.05,10.05,109.37,5.7,0.1848241547711562,0.272669539276572,0.2734915099038045,0.265097725433985,0.2680456654127243,0.2680456654127243,1.7516342680088617,5.0
4908,2008-07-01,United States,11.12613775,11.12613775,11.12613775,11.12613775,74.93,5.8,0.2198959436434385,0.5234058455725559,0.505847788419483,0.5021554469419284,0.4961425385232144,0.4961425385232144,2.5481385890849757,2.0
4909,2008-08-01,Canada,7.44546185,7.44546185,7.44546185,7.44546185,117.56,6.2,0.2213180076508951,0.8220250465863165,0.8200499285944882,0.8245481053055602,0.8311791098018966,0.8312188602239756,0.4947436235098198,3.0
4910,2008-08-01,France,6.26996475,6.26996475,6.26996475,6.26996475,107.65,7.5,0.1006891831691135,0.1952072667125506,0.1981613285585054,0.2047717897787969,0.2009502242687628,0.2009502242687628,1.44281405811575,4.25
4911,2008-08-01,Germany,6.076325,6.076325,6.076325,6.076325,107.27,7.1,0.2940524546297536,-0.0799030715389827,-0.082941259513574,-0.0751369108067744,-0.081056295777426,-0.081056295777426,0.6535622981624107,4.25
4912,2008-08-01,Italy,6.84470725,6.84470725,6.84470725,6.84470725,108.03,6.8,0.3788861135657346,0.2681492464792464,0.270227696947442,0.2691958906176177,0.2738918029781386,0.2738918029781386,0.4177881199563039,4.25
4913,2008-08-01,Japan,5.71237045,5.71237045,5.71237045,5.71237045,98.99,4.1,0.4103621987504821,-0.1017651853747924,-0.0920958877384624,-0.0942414404902419,-0.0848386113411722,-0.0848386113411722,1.2382066136081131,0.5
4914,2008-08-01,United Kingdom,10.625,10.625,10.625,10.625,109.06,5.9,0.1848241547711562,0.3630769049177578,0.3695816401716358,0.3739936313450974,0.3805910521192188,0.3805910521192188,0.7060787418179908,5.0
4915,2008-08-01,United States,10.6573115,10.6573115,10.6573115,10.6573115,76.98,6.1,0.2198959436434385,0.5371570680733488,0.5174447342276891,0.5176912720947511,0.5103698102188289,0.5103698102188289,1.3312903806800755,2.0
4916,2008-09-01,Canada,7.273138400000001,7.273138400000001,7.273138400000001,7.273138400000001,118.34,6.3,0.2213180076508951,0.4463521311638305,0.4966776375753538,0.4089349435594858,0.4802323449339682,0.480390279043365,2.053378441947386,3.0
4917,2008-09-01,France,5.811057,5.811057,5.811057,5.811057,106.91,7.5,0.1006891831691135,-0.2010162545382945,-0.0962647121158588,-0.1859642450262203,-0.0854722133480051,-0.0854722133480051,2.78171026755108,4.25
4918,2008-09-01,Germany,5.55130575,5.55130575,5.55130575,5.55130575,106.36,7.0,0.2940524546297536,-0.2363873509262467,-0.2211374220566775,-0.2422917867617737,-0.2133077251131692,-0.2133077251131692,3.406823107270056,4.25
4919,2008-09-01,Italy,6.34789225,6.34789225,6.34789225,6.34789225,107.03,6.8,0.3788861135657346,-0.1728633817877823,-0.1052965711626599,-0.1804458310981238,-0.1239532535006428,-0.1239532535006428,2.0218964773234203,4.25
4920,2008-09-01,Japan,5.14970665,5.14970665,5.14970665,5.14970665,104.66,4.0,0.4103621987504821,-0.2551497855275018,-0.2618072800627183,-0.2938085875096547,-0.2893648313994557,-0.2893648313994557,1.9381517871086429,0.5
4921,2008-09-01,United Kingdom,12.15,12.15,12.15,12.15,107.52,6.0,0.1848241547711562,-0.0288054119411946,0.0232089852756055,-0.0877932841856711,0.0129029900011795,0.0129029900011795,1.7492567058841288,5.0
4922,2008-09-01,United States,9.52156825,9.52156825,9.52156825,9.52156825,78.93,6.1,0.2198959436434385,0.3709873499954173,0.3987630601531683,0.361165967752598,0.4031170494081603,0.4031170494081603,2.3066705591392003,2.0
4923,2008-10-01,Canada,5.111992925,5.111992925,5.111992925,5.111992925,108.26,6.4,0.4567737400114733,0.1294925534740805,0.1571937356906349,0.1169117595371529,0.1342060046910318,0.134480465501606,1.6073433271025226,2.25
4924,2008-10-01,France,4.6201687499999995,4.6201687499999995,4.6201687499999995,4.6201687499999995,105.71,7.6,0.3644355542694475,-0.494681104511844,-0.4482170206501012,-0.5215523870191978,-0.4319956974002791,-0.4319956974002791,2.3049671369858276,3.75
4925,2008-10-01,Germany,4.38846725,4.38846725,4.38846725,4.38846725,104.58,7.0,0.1595830457183898,-0.4315072293804863,-0.3924386731797052,-0.4387081716665343,-0.4018725035313553,-0.4018725035313553,2.6636421219663395,3.75
4926,2008-10-01,Italy,5.3446852499999995,5.3446852499999995,5.3446852499999995,5.3446852499999995,105.97,6.9,-0.1862552593053603,-0.7229082019270304,-0.6524505194707473,-0.7320193022111925,-0.6321548399140112,-0.6321548399140112,0.1784471643033196,3.75
4927,2008-10-01,Japan,4.008836025,4.008836025,4.008836025,4.008836025,118.44,3.8,-0.1457022286046649,-0.5492827872595981,-0.5480912788751342,-0.5871824192123343,-0.5920213816871983,-0.5920213816871983,2.585956575224257,0.3
4928,2008-10-01,United Kingdom,10.2,10.2,10.2,10.2,107.26,6.2,-0.0388023262821395,-0.29281475883367,-0.2603315804628917,-0.3275555578991885,-0.2501535640777636,-0.2501535640777636,1.610918054428372,4.5
4929,2008-10-01,United States,6.2301382499999995,6.2301382499999995,6.2301382499999995,6.2301382499999995,84.78,6.5,-0.0594094833001677,0.2248623343204686,0.2305328732130515,0.2044275518767391,0.2211455389427407,0.2211455389427407,3.167995424288727,1.0
4930,2008-11-01,Canada,2.14658225,2.14658225,2.14658225,2.14658225,106.8,6.7,0.4567737400114733,-0.044253290089522,0.0411769554618092,-0.0540904460677859,0.0486252890958896,0.0489285697889784,1.1295602296342009,2.25
4931,2008-11-01,France,1.618693075,1.618693075,1.618693075,1.618693075,105.48,7.8,0.3644355542694475,-0.5896621971786467,-0.5901913226743535,-0.6123046171703393,-0.5746602255604216,-0.5746602255604216,1.199037545790324,3.25
4932,2008-11-01,Germany,1.45718675,1.45718675,1.45718675,1.45718675,104.23,7.0,0.1595830457183898,-0.4739209756425706,-0.473230354447348,-0.487811691195468,-0.4731181050323136,-0.4731181050323136,1.1214446452765057,3.25
4933,2008-11-01,Italy,3.2124155,3.2124155,3.2124155,3.2124155,105.86,7.1,-0.1862552593053603,-0.7828575929788331,-0.798071985085478,-0.8207084286236462,-0.8008636058095854,-0.8008636058095854,-0.1473031036205539,3.25
4934,2008-11-01,Japan,1.48312535,1.48312535,1.48312535,1.48312535,126.12,4.0,-0.1457022286046649,-0.6122463248834744,-0.6034982877691886,-0.6144789183829508,-0.5993214435480015,-0.5993214435480015,1.6268894864774817,0.3
4935,2008-11-01,United Kingdom,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,101.14,6.4,-0.0388023262821395,-0.325671999913482,-0.3080778711824939,-0.3289162246359493,-0.2948810777205167,-0.2948810777205167,0.4387169041559555,3.0
4936,2008-11-01,United States,-0.7992539999999998,-0.7992539999999998,-0.7992539999999998,-0.7992539999999998,86.09,6.8,-0.0594094833001677,0.164637080008082,0.1498025425541156,0.1457120165603034,0.1543738321515141,0.1543738321515141,1.0076970852173217,1.0
4937,2008-12-01,Canada,0.2420502500000001,0.2420502500000001,0.2420502500000001,0.2420502500000001,104.64,7.0,0.4567737400114733,-0.0342917043997822,-0.0059287404503541,-0.0270375334228011,-0.000563505478935,-0.0002436601278995,0.8453695950280851,1.5
4938,2008-12-01,France,-0.1649687499999999,-0.1649687499999999,-0.1649687499999999,-0.1649687499999999,107.06,8.0,0.3644355542694475,-0.5878058269967666,-0.5890397438271845,-0.5863216193419135,-0.603086276609188,-0.603086276609188,-0.368732114000353,2.5
4939,2008-12-01,Germany,0.8036365000000001,0.8036365000000001,0.8036365000000001,0.8036365000000001,106.92,7.0,0.1595830457183898,,,,,,,2.5
4940,2008-12-01,Italy,1.82951625,1.82951625,1.82951625,1.82951625,107.45,6.9,-0.1862552593053603,,,,,,,2.5
4941,2008-12-01,Japan,-0.560262325,-0.560262325,-0.560262325,-0.560262325,132.11,4.4,-0.1457022286046649,,,,,,,0.1
4942,2008-12-01,United Kingdom,6.85,6.85,6.85,6.85,94.5,6.5,-0.0388023262821395,-0.2422267038211505,-0.2243349764744483,-0.2280325051532534,-0.221653916101334,-0.221653916101334,-0.6719148008158682,2.0
4943,2008-12-01,United States,-3.221960525,-3.221960525,-3.221960525,-3.221960525,84.08,7.3,-0.0594094833001677,0.1680021400309321,0.1626911875186565,0.1535493642556829,0.1608290832014987,0.1608290832014987,1.8544819526775795,0.125
4944,2009-01-01,Canada,0.1255972499999997,0.1255972499999997,0.1255972499999997,0.1255972499999997,105.27,7.5,-0.0791046030790978,-0.0156897270524722,-0.0226979301471967,-0.0638244156709765,-0.051473718538409,-0.0511367288301552,1.4640284243502946,1.0
4945,2009-01-01,France,-1.1179041,-1.1179041,-1.1179041,-1.1179041,106.69,8.3,0.0433677976482611,-0.7421809877626799,-0.7386191003628619,-0.7579107265973672,-0.7582503385089501,-0.7582503385089501,1.7092317893758364,2.0
4946,2009-01-01,Germany,0.5320914,0.5320914,0.5320914,0.5320914,106.25,7.1,-0.544484743644601,-0.5289665192294358,-0.5286903020333906,-0.5451039822259852,-0.5471729030716451,-0.5471729030716451,1.2320741179078667,2.0
4947,2009-01-01,Italy,0.46810075,0.46810075,0.46810075,0.46810075,107.36,7.2,-0.129922492921805,-1.0395044768706645,-1.0331273583945129,-1.0449825756885636,-1.0512410868890518,-1.0512410868890518,0.3746531218148443,2.0
4948,2009-01-01,Japan,-1.14601965,-1.14601965,-1.14601965,-1.14601965,133.3,4.3,-0.5629737978365355,-0.6412559999252839,-0.6455710006171724,-0.6615055041189628,-0.6577819790856728,-0.6577819790856728,1.6695498017924124,0.1
4949,2009-01-01,United Kingdom,6.1,6.1,6.1,6.1,92.2,6.7,-0.0136598716323095,-0.3437033858585385,-0.337950450540369,-0.3628295512774946,-0.3642013135474408,-0.3642013135474408,1.319034323264995,1.5
4950,2009-01-01,United States,-3.2670256250000005,-3.2670256250000005,-3.2670256250000005,-3.2670256250000005,85.44,7.8,0.4871664870017198,0.1271667944356845,0.1089564355225832,0.090553843682595,0.0895820009696522,0.0895820009696522,2.5508171653164675,0.125
4951,2009-02-01,Canada,0.8624464999999999,0.8624464999999999,0.8624464999999999,0.8624464999999999,104.91,8.1,-0.0791046030790978,-0.1617239417416346,-0.146052181493147,-0.1642762479448868,-0.1509122095120956,-0.1505417332221119,1.497480965675695,1.0
4952,2009-02-01,France,-0.8395531249999999,-0.8395531249999999,-0.8395531249999999,-0.8395531249999999,106.12,8.6,0.0433677976482611,-0.9264724052921276,-0.9370249366064978,-0.952895356587746,-0.930828562003136,-0.930828562003136,1.7717475212047618,2.0
4953,2009-02-01,Germany,0.563351375,0.563351375,0.563351375,0.563351375,105.82,7.1,-0.544484743644601,-0.6436029388747467,-0.650284926728212,-0.668268830840472,-0.6578022452419724,-0.6578022452419724,2.2344026568641477,2.0
4954,2009-02-01,Italy,0.560381,0.560381,0.560381,0.560381,106.68,7.4,-0.129922492921805,-1.3608625160729952,-1.3796990857421243,-1.3794499250221048,-1.3749861282458264,-1.3749861282458264,0.4289713122001581,2.0
4955,2009-02-01,Japan,-1.1746629,-1.1746629,-1.1746629,-1.1746629,132.59,4.6,-0.5629737978365355,-0.7179014821302289,-0.7075852110134939,-0.719183412688179,-0.7057974243005976,-0.7057974243005976,1.5542089492742666,0.1
4956,2009-02-01,United Kingdom,5.55,5.55,5.55,5.55,95.32,7.1,-0.0136598716323095,-0.4811927036895937,-0.493486965109637,-0.5465063969661712,-0.5242289939983472,-0.5242289939983472,1.5833461441611567,1.0
4957,2009-02-01,United States,-2.9120127250000003,-2.9120127250000003,-2.9120127250000003,-2.9120127250000003,88.28,8.3,0.4871664870017198,0.0400756815907911,0.0169955402427961,0.0098177067564222,0.0059769675126353,0.0059769675126353,4.665236756087331,0.125
4958,2009-03-01,Canada,0.3581195000000002,0.3581195000000002,0.3581195000000002,0.3581195000000002,103.61,8.3,-0.0791046030790978,-0.055344902440547,-0.043620462778246,-0.0609758693730795,-0.0470399367795648,-0.0467044401771877,1.0768361155887327,0.5
4959,2009-03-01,France,-2.2026466,-2.2026466,-2.2026466,-2.2026466,107.16,8.9,0.0433677976482611,-0.9030530561603696,-0.8778980436608562,-0.8950771657709599,-0.8641597771495743,-0.8641597771495743,1.0308960458431653,1.5
4960,2009-03-01,Germany,-0.803805875,-0.803805875,-0.803805875,-0.803805875,106.74,7.2,-0.544484743644601,-0.6212765257260741,-0.6093907857573314,-0.6137076132462851,-0.6038933464740004,-0.6038933464740004,0.7886671474108877,1.5
4961,2009-03-01,Italy,-0.1976664999999999,-0.1976664999999999,-0.1976664999999999,-0.1976664999999999,107.52,7.6,-0.129922492921805,-1.3656242803316925,-1.3262104934859973,-1.3404510077914231,-1.302595174428116,-1.302595174428116,0.2204571030948418,1.5
4962,2009-03-01,Japan,-1.379719275,-1.379719275,-1.379719275,-1.379719275,125.03,4.8,-0.5629737978365355,-0.6348769823259414,-0.6185659415691951,-0.6426508171024827,-0.6447546450108694,-0.6447546450108694,2.1561933987182886,0.1
4963,2009-03-01,United Kingdom,4.475,4.475,4.475,4.475,92.82,7.3,-0.0136598716323095,-0.5576759302330712,-0.4860188202701683,-0.5453978103508953,-0.4761455594966664,-0.4761455594966664,1.332857901569035,0.5
4964,2009-03-01,United States,-4.34116555,-4.34116555,-4.34116555,-4.34116555,88.79,8.7,0.4871664870017198,0.0773185989928583,0.0712340454050633,0.0620298628845588,0.0637886496056816,0.0637886496056816,2.9875019596832275,0.125
4965,2009-04-01,Canada,-1.7000280249999995,-1.7000280249999995,-1.7000280249999995,-1.7000280249999995,105.29,8.4,0.5714687754645207,0.0803973431630129,0.0926957472415239,0.0657597799918361,0.0580492827155899,0.0583493898153399,1.395792549253256,0.25
4966,2009-04-01,France,-2.624811675,-2.624811675,-2.624811675,-2.624811675,106.86,9.1,0.0551476759203963,-0.6513003298592974,-0.6334877523851752,-0.6352657485534406,-0.6400381871798051,-0.6400381871798051,2.2029387110316176,1.25
4967,2009-04-01,Germany,-0.8186381250000001,-0.8186381250000001,-0.8186381250000001,-0.8186381250000001,106.12,7.3,0.0506063451747516,-0.459047913814201,-0.4435179883062068,-0.4555851894174139,-0.4507488318736905,-0.4507488318736905,1.8653429929399263,1.25
4968,2009-04-01,Italy,-0.6537872500000002,-0.6537872500000002,-0.6537872500000002,-0.6537872500000002,107.25,7.5,0.2646748886094783,-0.9102042627691184,-0.8968295923473638,-0.8872860194099814,-0.8995008582289948,-0.8995008582289948,0.9794587298155668,1.25
4969,2009-04-01,Japan,-0.491680325,-0.491680325,-0.491680325,-0.491680325,120.8,5.0,0.4381803244854936,-0.5879484004203356,-0.5668757264541257,-0.5828145136479989,-0.5636744826560007,-0.5636744826560007,2.0945729432633886,0.1
4970,2009-04-01,United Kingdom,3.3,3.3,3.3,3.3,94.89,7.6,0.123799347740374,-0.343953821774442,-0.3052897151550243,-0.3303775265798232,-0.3170694814406068,-0.3170694814406068,1.2922451971893438,0.5
4971,2009-04-01,United States,-5.420647425,-5.420647425,-5.420647425,-5.420647425,86.06,9.0,0.0634968276169528,0.1552695224924344,0.1428864756390193,0.1339466653799137,0.1327980441172181,0.1327980441172181,3.444834851622548,0.125
4972,2009-05-01,Canada,-2.19385349,-2.19385349,-2.19385349,-2.19385349,111.66,8.6,0.5714687754645207,0.2575855576076579,0.2527378611729676,0.2402745839973091,0.2397995261095845,0.2400384275904616,1.822255232614201,0.25
4973,2009-05-01,France,-3.7609891050000006,-3.7609891050000006,-3.7609891050000006,-3.7609891050000006,107.07,9.2,0.0551476759203963,-0.5470380070907805,-0.5554553485708311,-0.5544290274244793,-0.5651424997006199,-0.5651424997006199,1.5070465678896752,1.0
4974,2009-05-01,Germany,-1.9207445,-1.9207445,-1.9207445,-1.9207445,106.17,7.3,0.0506063451747516,-0.4071496429695825,-0.4051667868252001,-0.406636883835812,-0.4124186218165374,-0.4124186218165374,0.6805668986696699,1.0
4975,2009-05-01,Italy,-1.482560525,-1.482560525,-1.482560525,-1.482560525,107.51,7.5,0.2646748886094783,-0.7578278064908096,-0.77770706234576,-0.7932512470219825,-0.8131932623620115,-0.8131932623620115,0.4069208710976954,1.0
4976,2009-05-01,Japan,-3.0362936750000005,-3.0362936750000005,-3.0362936750000005,-3.0362936750000005,119.51,5.1,0.4381803244854936,-0.4906260531666229,-0.4908891590989005,-0.4907245878267788,-0.4853570165059234,-0.4853570165059234,2.1087930483683657,0.1
4977,2009-05-01,United Kingdom,2.625,2.625,2.625,2.625,97.01,7.8,0.123799347740374,-0.2448313351730772,-0.2177631548779197,-0.2306529573678108,-0.2298182293234288,-0.2298182293234288,0.7135952797791293,0.5
4978,2009-05-01,United States,-6.30680825,-6.30680825,-6.30680825,-6.30680825,82.92,9.4,0.0634968276169528,0.1829447695238636,0.171576755991172,0.1664171393078319,0.1754615925949365,0.1754615925949365,2.964630584708811,0.125
4979,2009-06-01,Canada,-2.707602575,-2.707602575,-2.707602575,-2.707602575,113.52,8.8,0.5714687754645207,0.2572030530902487,0.2588641096009053,0.2381774695698597,0.2406342561619159,0.2408728765418245,0.6903922622182241,0.25
4980,2009-06-01,France,-4.1135579,-4.1135579,-4.1135579,-4.1135579,107.31,9.1,0.0551476759203963,-0.6096297003765203,-0.6248069641257036,-0.645896716509486,-0.6523789291723631,-0.6523789291723631,1.0200489276043778,1.0
4981,2009-06-01,Germany,-1.734704425,-1.734704425,-1.734704425,-1.734704425,106.9,7.4,0.0506063451747516,-0.4222375472579207,-0.4282958744125745,-0.437569826205672,-0.4419832256468669,-0.4419832256468669,0.3120865810806909,1.0
4982,2009-06-01,Italy,-1.9078912,-1.9078912,-1.9078912,-1.9078912,107.69,7.8,0.2646748886094783,-0.910448455808026,-0.905785251142541,-0.9091545711281208,-0.913417500278268,-0.913417500278268,0.1723545722419312,1.0
4983,2009-06-01,Japan,-4.435004675,-4.435004675,-4.435004675,-4.435004675,117.55,5.2,0.4381803244854936,-0.4434347403826357,-0.4373186488219119,-0.4375383271773876,-0.4361784351518226,-0.4361784351518226,1.5952892529108664,0.1
4984,2009-06-01,United Kingdom,1.65,1.65,1.65,1.65,101.05,7.9,0.123799347740374,-0.2916628514470432,-0.2965270432559796,-0.3097170447439581,-0.314314701338948,-0.314314701338948,0.978553838212592,0.5
4985,2009-06-01,United States,-6.0988448,-6.0988448,-6.0988448,-6.0988448,82.31,9.5,0.0634968276169528,0.2012524590396452,0.1807279550178036,0.1750326918422646,0.1756273409958907,0.1756273409958907,2.123303390232365,0.125
4986,2009-07-01,Canada,-4.1630814,-4.1630814,-4.1630814,-4.1630814,113.26,8.8,0.1311327323717619,0.2852450653605515,0.3130306237011855,0.2938209739769615,0.3123223876598952,0.3125368665785752,0.5345178903946716,0.25
4987,2009-07-01,France,-4.62794125,-4.62794125,-4.62794125,-4.62794125,107.14,9.1,0.0208752745887139,-0.4723868141083233,-0.4734749833646766,-0.4649161774103537,-0.4706516312350629,-0.4706516312350629,1.4964749083844742,1.0
4988,2009-07-01,Germany,-3.1403879,-3.1403879,-3.1403879,-3.1403879,107.32,7.4,0.1592409426705812,-0.3212014089702035,-0.3220880514925674,-0.3220448431516389,-0.3248920870770508,-0.3248920870770508,0.570385175699064,1.0
4989,2009-07-01,Italy,-2.9487509999999997,-2.9487509999999997,-2.9487509999999997,-2.9487509999999997,108.07,8.0,0.1598994044256003,-0.7000761527891749,-0.7163669336116696,-0.7215709941680815,-0.7287168036067747,-0.7287168036067747,0.8280267643687722,1.0
4990,2009-07-01,Japan,-5.403050449999999,-5.403050449999999,-5.403050449999999,-5.403050449999999,119.81,5.5,0.0042767548908794,-0.4007295711169732,-0.3970936027099315,-0.396138858529113,-0.3912359696173464,-0.3912359696173464,2.2178138541731887,0.1
4991,2009-07-01,United Kingdom,1.15,1.15,1.15,1.15,101.07,7.9,0.0196715900951682,-0.1225684721156936,-0.1300870858418218,-0.123722267591691,-0.134402663984156,-0.134402663984156,0.7234741400997623,0.5
4992,2009-07-01,United States,-7.393385674999999,-7.393385674999999,-7.393385674999999,-7.393385674999999,82.0,9.5,0.1055347479658423,0.2555024711745743,0.2385939861707285,0.2398717487499088,0.2383932647133923,0.2383932647133923,2.4257518984902293,0.125
4993,2009-08-01,Canada,-3.4822219249999997,-3.4822219249999997,-3.4822219249999997,-3.4822219249999997,116.17,8.8,0.1311327323717619,0.3258739040452715,0.3366527616394866,0.3194056675936791,0.326406165011518,0.3266159011232957,0.6765250726917545,0.25
4994,2009-08-01,France,-3.2745625,-3.2745625,-3.2745625,-3.2745625,107.46,9.2,0.0208752745887139,-0.3169500722000257,-0.3245091843314746,-0.3119631610372064,-0.3261561085017641,-0.3261561085017641,0.5515948714708799,1.0
4995,2009-08-01,Germany,-1.935104,-1.935104,-1.935104,-1.935104,107.28,7.4,0.1592409426705812,-0.2931328477652489,-0.2970500618945531,-0.2918475467869315,-0.2952626102685783,-0.2952626102685783,-0.0319488518035533,1.0
4996,2009-08-01,Italy,-2.383086125,-2.383086125,-2.383086125,-2.383086125,108.12,8.0,0.1598994044256003,-0.4737092057218794,-0.4922301032173029,-0.5009416057228541,-0.5036090146694095,-0.5036090146694095,0.0215349351655894,1.0
4997,2009-08-01,Japan,-5.49078365,-5.49078365,-5.49078365,-5.49078365,118.04,5.4,0.0042767548908794,-0.3631636822157248,-0.351356870919511,-0.3774805958699355,-0.3759275865437071,-0.3759275865437071,1.7390703156389662,0.1
4998,2009-08-01,United Kingdom,0.675,0.675,0.675,0.675,100.94,7.8,0.0196715900951682,,,,,,,0.5
4999,2009-08-01,United States,-6.174055500000001,-6.174055500000001,-6.174055500000001,-6.174055500000001,80.53,9.6,0.1055347479658423,0.2904352924398089,0.2679346168923782,0.2693036446173833,0.26891064222189,0.26891064222189,2.3462165146275407,0.125
5000,2009-09-01,Canada,-3.80063105,-3.80063105,-3.80063105,-3.80063105,116.37,8.5,0.1311327323717619,0.4327396901068616,0.4236826693066607,0.4029757116602606,0.4180028459756802,0.4181817362880771,1.3942273453775145,0.25
5001,2009-09-01,France,-3.36815635,-3.36815635,-3.36815635,-3.36815635,107.72,9.3,0.0208752745887139,-0.217271327776251,-0.2236549747440313,-0.2378918707467887,-0.2359569634130463,-0.2359569634130463,1.3225606867610245,1.0
5002,2009-09-01,Germany,-2.53435785,-2.53435785,-2.53435785,-2.53435785,107.25,7.3,0.1592409426705812,-0.236347047485612,-0.2416457344900178,-0.2510025516658488,-0.248168869046192,-0.248168869046192,1.3381811584818524,1.0
5003,2009-09-01,Italy,-2.27676315,-2.27676315,-2.27676315,-2.27676315,108.34,8.3,0.1598994044256003,-0.36467701384966,-0.3570364594873674,-0.3837018701228296,-0.3750631894248078,-0.3750631894248078,1.2462413243171562,1.0
