,date,country,Energy_IDX2015,Food_IDX2015,Total_IDX2015,core_IDX2015,Energy_MoM,Food_MoM,Total_MoM,core_MoM
5873,2007-03,United Kingdom,71.3,75.6,82.8,85.5,5.575,5.575,5.575,5.575
5874,2007-03,United States,97.05956,82.03429,86.6402,86.65678,3.2522245,3.2522245,3.2522245,3.2522245
5876,2007-04,Canada,93.06942,79.11232,88.17487,88.56827,2.252781625,2.252781625,2.252781625,2.252781625
5878,2007-04,France,81.25375,88.91,90.39,91.76983,0.8652164250000001,0.8652164250000001,0.8652164250000001,0.8652164250000001
5879,2007-04,Germany,85.38539,83.53166,89.37379,90.85391,2.3952595,2.3952595,2.3952595,2.3952595
5881,2007-04,Italy,82.24274,84.75936,87.43388,88.68621,1.376906,1.376906,1.376906,1.376906
5882,2007-04,Japan,84.83758,90.51776,97.02214,100.3457,0.14051829999999998,0.14051829999999998,0.14051829999999998,0.14051829999999998
5883,2007-04,United Kingdom,71.9,75.8,83.1,85.8,4.65,4.65,4.65,4.65
5884,2007-04,United States,102.1538,82.13913,87.20303,86.81694,2.938456,2.938456,2.938456,2.938456
5886,2007-05,Canada,95.00976,79.3248,88.56992,88.7731,2.4436074999999997,2.4436074999999997,2.4436074999999997,2.4436074999999997
5888,2007-05,France,81.82873,89.33,90.61,91.90642,0.500833125,0.500833125,0.500833125,0.500833125
5889,2007-05,Germany,85.87112,83.17506,89.37379,90.84035,2.21416775,2.21416775,2.21416775,2.21416775
5891,2007-05,Italy,83.03541,84.95989,87.70004,88.90574,1.367798025,1.367798025,1.367798025,1.367798025
5892,2007-05,Japan,86.21226,90.92525,97.32757,100.4879,0.09258045,0.09258045,0.09258045,0.09258045
5893,2007-05,United Kingdom,72.3,76.1,83.3,86.0,3.5,3.5,3.5,3.5
5894,2007-05,United States,107.9726,82.68143,87.7359,86.81901,3.49958125,3.49958125,3.49958125,3.49958125
5896,2007-06,Canada,93.7385,79.25397,88.4119,88.75883,2.24954825,2.24954825,2.24954825,2.24954825
5898,2007-06,France,82.24353,89.68,90.72,91.93103,0.90653015,0.90653015,0.90653015,0.90653015
5899,2007-06,Germany,86.05618,83.53166,89.37379,90.76482,2.08748025,2.08748025,2.08748025,2.08748025
5901,2007-06,Italy,84.12587,85.09358,87.89966,89.01608,1.7653107499999998,1.7653107499999998,1.7653107499999998,1.7653107499999998
5902,2007-06,Japan,86.99779,90.25684,97.12395,100.2763,0.010244775000000025,0.010244775000000025,0.010244775000000025,0.010244775000000025
5903,2007-06,United Kingdom,72.1,76.6,83.5,86.2,3.175,3.175,3.175,3.175
5904,2007-06,United States,108.9667,82.93567,87.90593,86.88422,3.52333275,3.52333275,3.52333275,3.52333275
5906,2007-07,Canada,93.40396,78.89984,88.49091,88.96732,1.4733355,1.4733355,1.4733355,1.4733355
5908,2007-07,France,82.56752,88.98,90.49,91.729,0.674508025,0.674508025,0.674508025,0.674508025
5909,2007-07,Germany,86.82315,83.53166,89.84026,91.25863,2.21048,2.21048,2.21048,2.21048
5911,2007-07,Italy,84.36965,85.09358,88.09928,89.25609,1.195333925,1.195333925,1.195333925,1.195333925
5912,2007-07,Japan,87.39056,90.10896,97.02214,100.133,0.336506375,0.336506375,0.336506375,0.336506375
5913,2007-07,United Kingdom,71.5,75.3,83.1,85.9,1.95,1.95,1.95,1.95
5914,2007-07,United States,107.0869,83.12181,87.88357,87.00064,2.53700075,2.53700075,2.53700075,2.53700075
5916,2007-08,Canada,91.26289,78.33324,88.25388,89.05489,0.6376890000000001,0.6376890000000001,0.6376890000000001,0.6376890000000001
5918,2007-08,France,82.13485,88.85,90.86,92.29702,0.5510970000000001,0.5510970000000001,0.5510970000000001,0.5510970000000001
5919,2007-08,Germany,85.86993,83.6208,89.74696,91.25336,2.16228875,2.16228875,2.16228875,2.16228875
5921,2007-08,Italy,83.86457,85.29412,88.23236,89.44863,0.9177485,0.9177485,0.9177485,0.9177485
5922,2007-08,Japan,88.47066,91.24372,97.53118,100.4115,-0.12447454999999996,-0.12447454999999996,-0.12447454999999996,-0.12447454999999996
5923,2007-08,United Kingdom,70.9,75.7,83.4,86.3,1.65,1.65,1.65,1.65
5924,2007-08,United States,103.1538,83.42103,87.7224,87.14719,1.5651059999999999,1.5651059999999999,1.5651059999999999,1.5651059999999999
5926,2007-09,Canada,91.39671,77.34167,88.4119,89.40504,2.99239925,2.99239925,2.99239925,2.99239925
5928,2007-09,France,82.64378,89.38,90.96,92.26066,1.481613,1.481613,1.481613,1.481613
5929,2007-09,Germany,86.93641,84.06654,89.93355,91.28628,3.4878347499999998,3.4878347499999998,3.4878347499999998,3.4878347499999998
5931,2007-09,Italy,83.57115,85.96257,88.23236,89.3307,1.5122143975,1.5122143975,1.5122143975,1.5122143975
5932,2007-09,Japan,88.0779,91.50464,97.53118,100.3765,-0.11582348749999999,-0.11582348749999999,-0.11582348749999999,-0.11582348749999999
5933,2007-09,United Kingdom,70.6,76.7,83.5,86.3,2.3,2.3,2.3,2.3
5934,2007-09,United States,103.3229,83.8614,87.96416,87.3606,3.717283,3.717283,3.717283,3.717283
5936,2007-10,Canada,89.99164,77.1292,88.17487,89.33021,3.3689052749999995,3.3689052749999995,3.3689052749999995,3.3689052749999995
5938,2007-10,France,83.6274,89.89,91.19,92.34285,2.7787645,2.7787645,2.7787645,2.7787645
5939,2007-10,Germany,86.73312,85.76036,90.12013,91.30949,4.1695020000000005,4.1695020000000005,4.1695020000000005,4.1695020000000005
5941,2007-10,Italy,84.57256,86.63102,88.49852,89.41917,2.53955025,2.53955025,2.53955025,2.53955025
5942,2007-10,Japan,88.86343,91.772,97.73479,100.4881,0.7401059499999999,0.7401059499999999,0.7401059499999999,0.7401059499999999
5943,2007-10,United Kingdom,71.7,77.9,83.8,86.5,3.25,3.25,3.25,3.25
5944,2007-10,United States,102.313,84.33189,88.15233,87.64544,6.2356365,6.2356365,6.2356365,6.2356365
5946,2007-11,Canada,91.3298,77.76663,88.4119,89.34447,3.76816005,3.76816005,3.76816005,3.76816005
5948,2007-11,France,87.01855,90.51,91.69,92.46868,4.11814,4.11814,4.11814,4.11814
5949,2007-11,Germany,90.21249,86.91928,90.58659,91.27742,5.7237735,5.7237735,5.7237735,5.7237735
5951,2007-11,Italy,86.06446,87.09893,88.83122,89.58537,3.2801015000000002,3.2801015000000002,3.2801015000000002,3.2801015000000002
5952,2007-11,Japan,90.63088,90.3952,97.63299,100.559,1.758960335,1.758960335,1.758960335,1.758960335
5953,2007-11,United Kingdom,73.3,78.6,84.1,86.6,3.5250000000000004,3.5250000000000004,3.5250000000000004,3.5250000000000004
5954,2007-11,United States,107.942,84.50194,88.67592,87.69373,8.353197250000001,8.353197250000001,8.353197250000001,8.353197250000001
5956,2007-12,Canada,92.46724,77.9791,88.49091,89.25149,3.4755564999999997,3.4755564999999997,3.4755564999999997,3.4755564999999997
5958,2007-12,France,87.45947,91.13,92.03,92.73981,4.4842854999999995,4.4842854999999995,4.4842854999999995,4.4842854999999995
5959,2007-12,Germany,88.28413,87.45417,91.14635,92.17192,5.186538,5.186538,5.186538,5.186538
5961,2007-12,Italy,87.0469,87.56684,89.09738,89.72174,3.763874,3.763874,3.763874,3.763874
5962,2007-12,Japan,92.59471,90.79493,97.73479,100.3481,2.440605825,2.440605825,2.440605825,2.440605825
5963,2007-12,United Kingdom,74.1,79.3,84.5,87.0,3.5,3.5,3.5,3.5
5964,2007-12,United States,107.2013,84.69302,88.61642,87.66113,7.39452125,7.39452125,7.39452125,7.39452125
5966,2008-01,Canada,93.00251,78.89984,88.33289,88.81841,3.8674462500000004,3.8674462500000004,3.8674462500000004,3.8674462500000004
5968,2008-01,France,88.15454,92.5,91.92,92.24982,5.23013425,5.23013425,5.23013425,5.23013425
5969,2008-01,Germany,90.25623,88.61309,90.86647,91.41434,5.25408625,5.25408625,5.25408625,5.25408625
5971,2008-01,Italy,88.5162,88.1016,89.49662,89.97578,4.470053,4.470053,4.470053,4.470053
5972,2008-01,Japan,92.88929,91.45139,97.63299,99.97438,2.3876875099999997,2.3876875099999997,2.3876875099999997,2.3876875099999997
5973,2008-01,United Kingdom,74.8,79.1,84.1,86.4,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001
5974,2008-01,United States,108.1668,85.83832,89.0569,87.98393,8.01339775,8.01339775,8.01339775,8.01339775
5976,2008-02,Canada,93.27014,79.18314,88.64893,89.14523,2.99393945,2.99393945,2.99393945,2.99393945
5978,2008-02,France,87.67018,92.65,92.12,92.5355,5.17961575,5.17961575,5.17961575,5.17961575
5979,2008-02,Germany,90.62073,88.79139,91.23964,91.81583,5.2092645,5.2092645,5.2092645,5.2092645
5981,2008-02,Italy,88.44308,88.50267,89.69624,90.15839,4.63580125,4.63580125,4.63580125,4.63580125
5982,2008-02,Japan,92.59471,91.2837,97.42937,99.78241,2.9658520499999996,2.9658520499999996,2.9658520499999996,2.9658520499999996
5983,2008-02,United Kingdom,78.7,79.4,84.6,86.6,5.375,5.375,5.375,5.375
5984,2008-02,United States,108.0909,85.98112,89.31554,88.28445,7.578379,7.578379,7.578379,7.578379
5986,2008-03,Canada,95.81266,79.04149,88.96497,89.22045,1.8644443750000002,1.8644443750000002,1.8644443750000002,1.8644443750000002
5988,2008-03,France,89.96895,93.05,92.81,93.1045,5.74993925,5.74993925,5.74993925,5.74993925
5989,2008-03,Germany,92.66412,89.23713,91.7061,92.08913,5.73738125,5.73738125,5.73738125,5.73738125
5991,2008-03,Italy,89.87133,89.03743,90.16203,90.50579,5.15080875,5.15080875,5.15080875,5.15080875
5992,2008-03,Japan,92.7911,92.07375,97.8366,100.1284,3.1813150500000003,3.1813150500000003,3.1813150500000003,3.1813150500000003
5993,2008-03,United Kingdom,80.0,79.8,84.9,86.9,5.475,5.475,5.475,5.475
5994,2008-03,United States,113.608,85.92912,90.08974,88.69726,7.033430750000001,7.033430750000001,7.033430750000001,7.033430750000001
5996,2008-04,Canada,100.4962,79.82057,89.67606,89.35542,2.8665943250000003,2.8665943250000003,2.8665943250000003,2.8665943250000003
5998,2008-04,France,90.89204,93.69,93.12,93.28185,5.47651425,5.47651425,5.47651425,5.47651425
5999,2008-04,Germany,93.45721,89.50458,91.51952,91.71804,4.988955300000001,4.988955300000001,4.988955300000001,4.988955300000001
6001,2008-04,Italy,90.87951,89.50535,90.36165,90.55753,5.3898814999999995,5.3898814999999995,5.3898814999999995,5.3898814999999995
6002,2008-04,Japan,89.2562,92.49499,97.73479,100.2302,2.019409725,2.019409725,2.019409725,2.019409725
6003,2008-04,United Kingdom,81.9,80.8,85.6,87.3,6.325,6.325,6.325,6.325
6004,2008-04,United States,118.3834,87.022,90.63612,88.77692,7.0066295,7.0066295,7.0066295,7.0066295
6006,2008-05,Canada,105.9827,80.81213,90.54517,89.54752,4.13170105,4.13170105,4.13170105,4.13170105
6008,2008-05,France,94.15093,94.67,93.62,93.38212,6.4909877499999995,6.4909877499999995,6.4909877499999995,6.4909877499999995
6009,2008-05,Germany,96.78638,89.50458,92.07927,92.00941,6.1587895,6.1587895,6.1587895,6.1587895
6011,2008-05,Italy,93.85465,89.90642,90.82743,90.77039,6.128804000000001,6.128804000000001,6.128804000000001,6.128804000000001
6012,2008-05,Japan,95.24589,93.318,98.54925,100.5127,3.6086496,3.6086496,3.6086496,3.6086496
6013,2008-05,United Kingdom,83.8,82.2,86.1,87.6,7.25,7.25,7.25,7.25
6014,2008-05,United States,126.7187,87.43967,91.39935,88.82687,7.401273,7.401273,7.401273,7.401273
6016,2008-06,Canada,110.5994,81.66204,91.17725,89.57744,6.2689109499999995,6.2689109499999995,6.2689109499999995,6.2689109499999995
6018,2008-06,France,97.4112,94.86,93.96,93.42825,7.3546365,7.3546365,7.3546365,7.3546365
6019,2008-06,Germany,98.5948,89.59372,92.26585,92.00719,6.60803875,6.60803875,6.60803875,6.60803875
6021,2008-06,Italy,96.45911,90.30749,91.22667,90.93389,6.681792250000001,6.681792250000001,6.681792250000001,6.681792250000001
6022,2008-06,Japan,98.87898,94.08781,99.05828,100.5969,5.055263075,5.055263075,5.055263075,5.055263075
6023,2008-06,United Kingdom,86.1,83.9,86.6,87.9,8.625,8.625,8.625,8.625
6024,2008-06,United States,135.8442,87.9795,92.32038,88.98085,9.545566749999999,9.545566749999999,9.545566749999999,9.545566749999999
6026,2008-07,Canada,113.1419,82.29948,91.49329,89.52427,7.364869050000001,7.364869050000001,7.364869050000001,7.364869050000001
6028,2008-07,France,97.58521,94.92,93.76,93.13568,7.5028025,7.5028025,7.5028025,7.5028025
6029,2008-07,Germany,99.89056,89.68287,92.82561,92.54022,6.785458,6.785458,6.785458,6.785458
6031,2008-07,Italy,98.34975,90.44118,91.69245,91.32403,7.31245925,7.31245925,7.31245925,7.31245925
6032,2008-07,Japan,102.6103,93.79278,99.2619,100.5294,6.049932975,6.049932975,6.049932975,6.049932975
6033,2008-07,United Kingdom,86.8,84.6,86.6,87.8,10.05,10.05,10.05,10.05
6034,2008-07,United States,138.413,89.05834,92.80516,89.18395,11.12613775,11.12613775,11.12613775,11.12613775
6036,2008-08,Canada,109.7296,82.44112,91.33527,89.77769,7.44546185,7.44546185,7.44546185,7.44546185
6038,2008-08,France,94.46946,93.64,93.73,93.69305,6.26996475,6.26996475,6.26996475,6.26996475
6039,2008-08,Germany,96.84182,89.41543,92.54573,92.60375,6.076325,6.076325,6.076325,6.076325
6041,2008-08,Italy,96.03904,90.64171,91.82553,91.70275,6.84470725,6.84470725,6.84470725,6.84470725
6042,2008-08,Japan,103.494,94.40807,99.56732,100.7131,5.71237045,5.71237045,5.71237045,5.71237045
6043,2008-08,United Kingdom,87.0,85.7,87.1,88.2,10.625,10.625,10.625,10.625
6044,2008-08,United States,131.2418,89.66669,92.43472,89.36187,10.6573115,10.6573115,10.6573115,10.6573115
6046,2008-09,Canada,108.0569,82.51196,91.41428,90.10534,7.273138400000001,7.273138400000001,7.273138400000001,7.273138400000001
6048,2008-09,France,94.14792,93.72,93.67,93.63448,5.811057,5.811057,5.811057,5.811057
6049,2008-09,Germany,97.44555,89.14798,92.45244,92.44703,5.55130575,5.55130575,5.55130575,5.55130575
6051,2008-09,Italy,94.8872,90.90909,91.55937,91.40848,6.34789225,6.34789225,6.34789225,6.34789225
6052,2008-09,Japan,101.0392,94.47446,99.56732,100.9161,5.14970665,5.14970665,5.14970665,5.14970665
6053,2008-09,United Kingdom,91.8,85.4,87.5,88.3,12.15,12.15,12.15,12.15
6054,2008-09,United States,127.1692,90.23211,92.30688,89.52121,9.52156825,9.52156825,9.52156825,9.52156825
6056,2008-10,Canada,98.68971,82.72443,90.46616,90.16064,5.111992925,5.111992925,5.111992925,5.111992925
6058,2008-10,France,91.58444,94.17,93.62,93.76462,4.6201687499999995,4.6201687499999995,4.6201687499999995,4.6201687499999995
6059,2008-10,Germany,95.09589,89.41543,92.26585,92.46822,4.38846725,4.38846725,4.38846725,4.38846725
6061,2008-10,Italy,93.36404,91.10963,91.55937,91.52512,5.3446852499999995,5.3446852499999995,5.3446852499999995,5.3446852499999995
6062,2008-10,Japan,97.99525,95.06339,99.46552,100.963,4.008836025,4.008836025,4.008836025,4.008836025
6063,2008-10,United Kingdom,89.2,85.8,87.3,88.3,10.2,10.2,10.2,10.2
6064,2008-10,United States,114.1285,90.65762,91.37446,89.58767,6.2301382499999995,6.2301382499999995,6.2301382499999995,6.2301382499999995
6066,2008-11,Canada,87.44912,84.77837,90.15012,91.00002,2.14658225,2.14658225,2.14658225,2.14658225
6068,2008-11,France,86.68655,93.97,93.18,93.77107,1.618693075,1.618693075,1.618693075,1.618693075
6069,2008-11,Germany,91.24686,88.70224,91.79939,92.45675,1.45718675,1.45718675,1.45718675,1.45718675
6071,2008-11,Italy,88.89331,91.17647,91.22667,91.54248,3.2124155,3.2124155,3.2124155,3.2124155
6072,2008-11,Japan,91.12184,94.26641,98.54925,100.6678,1.48312535,1.48312535,1.48312535,1.48312535
6073,2008-11,United Kingdom,85.7,87.0,87.3,88.5,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999
6074,2008-11,United States,93.61394,90.42072,89.62437,89.45021,-0.7992539999999998,-0.7992539999999998,-0.7992539999999998,-0.7992539999999998
6076,2008-12,Canada,82.29719,84.99085,89.51804,90.8707,0.24205025000000013,0.24205025000000013,0.24205025000000013,0.24205025000000013
6078,2008-12,France,82.08152,94.01,92.95,93.97252,-0.1649687499999999,-0.1649687499999999,-0.1649687499999999,-0.1649687499999999
6079,2008-12,Germany,87.36662,89.05884,92.17256,93.36376,0.8036365000000001,0.8036365000000001,0.8036365000000001,0.8036365000000001
6081,2008-12,Italy,85.86815,91.31016,91.09359,91.65697,1.8295162500000002,1.8295162500000002,1.8295162500000002,1.8295162500000002
6082,2008-12,Japan,86.31045,94.38634,98.14202,100.5391,-0.560262325,-0.560262325,-0.560262325,-0.560262325
6083,2008-12,United Kingdom,83.3,87.6,87.1,88.3,6.85,6.85,6.85,6.85
6084,2008-12,United States,84.35792,90.2544,88.69743,89.20666,-3.221960525,-3.221960525,-3.221960525,-3.221960525
6086,2009-01,Canada,82.83245,85.69911,89.28101,90.3698,0.12559724999999977,0.12559724999999977,0.12559724999999977,0.12559724999999977
6088,2009-01,France,80.3494,94.59,92.57,93.55582,-1.1179041,-1.1179041,-1.1179041,-1.1179041
6089,2009-01,Germany,89.32034,89.59372,91.7061,92.45156,0.5320914,0.5320914,0.5320914,0.5320914
6091,2009-01,Italy,83.69481,91.44385,90.96051,91.67632,0.46810075000000007,0.46810075000000007,0.46810075000000007,0.46810075000000007
6092,2009-01,Japan,85.23034,94.92447,97.63299,99.83785,-1.14601965,-1.14601965,-1.14601965,-1.14601965
6093,2009-01,United Kingdom,82.0,87.2,86.6,87.8,6.1,6.1,6.1,6.1
6094,2009-01,United States,86.06521,90.69229,89.08348,89.46218,-3.2670256250000005,-3.2670256250000005,-3.2670256250000005,-3.2670256250000005
6096,2009-02,Canada,85.10733,86.26572,89.91309,90.77749,0.8624464999999999,0.8624464999999999,0.8624464999999999,0.8624464999999999
6098,2009-02,France,80.77432,94.59,92.92,93.96531,-0.8395531249999999,-0.8395531249999999,-0.8395531249999999,-0.8395531249999999
6099,2009-02,Germany,89.52402,89.59372,92.26585,93.13363,0.563351375,0.563351375,0.563351375,0.563351375
6101,2009-02,Italy,84.2457,91.57754,91.16013,91.85428,0.560381,0.560381,0.560381,0.560381
6102,2009-02,Japan,85.81949,93.88827,97.32757,99.64785,-1.1746629,-1.1746629,-1.1746629,-1.1746629
6103,2009-02,United Kingdom,83.1,88.6,87.2,88.2,5.55,5.55,5.55,5.55
6104,2009-02,United States,88.09532,90.13306,89.52649,89.86095,-2.9120127250000003,-2.9120127250000003,-2.9120127250000003,-2.9120127250000003
6106,2009-03,Canada,85.04042,86.54902,90.07111,90.94593,0.3581195000000002,0.3581195000000002,0.3581195000000002,0.3581195000000002
6108,2009-03,France,79.20966,94.41,93.09,94.39403,-2.2026466,-2.2026466,-2.2026466,-2.2026466
6109,2009-03,Germany,88.37869,89.14798,92.07927,93.10435,-0.803805875,-0.803805875,-0.803805875,-0.803805875
6111,2009-03,Italy,83.97567,91.71123,91.22667,91.94088,-0.19766649999999997,-0.19766649999999997,-0.19766649999999997,-0.19766649999999997
6112,2009-03,Japan,85.91769,94.2575,97.63299,99.94493,-1.379719275,-1.379719275,-1.379719275,-1.379719275
6113,2009-03,United Kingdom,82.1,88.2,87.3,88.5,4.475,4.475,4.475,4.475
6114,2009-03,United States,87.461,89.60519,89.74419,90.25476,-4.34116555,-4.34116555,-4.34116555,-4.34116555
6116,2009-04,Canada,82.89936,86.4782,89.9921,91.15747,-1.7000280249999997,-1.7000280249999997,-1.7000280249999997,-1.7000280249999997
6118,2009-04,France,79.20385,94.48,93.24,94.5767,-2.624811675,-2.624811675,-2.624811675,-2.624811675
6119,2009-04,Germany,88.87664,88.88054,92.17256,93.19501,-0.8186381250000001,-0.8186381250000001,-0.8186381250000001,-0.8186381250000001
6121,2009-04,Italy,83.31005,91.91177,91.42629,92.23029,-0.6537872500000002,-0.6537872500000002,-0.6537872500000002,-0.6537872500000002
6122,2009-04,Japan,86.11407,94.14967,97.73479,100.0946,-0.49168032500000003,-0.49168032500000003,-0.49168032500000003,-0.49168032500000003
6123,2009-04,United Kingdom,82.3,87.8,87.5,88.8,3.3,3.3,3.3,3.3
6124,2009-04,United States,88.56995,89.05752,89.96823,90.46281,-5.420647425,-5.420647425,-5.420647425,-5.420647425
6126,2009-05,Canada,86.57932,86.7615,90.62418,91.41319,-2.19385349,-2.19385349,-2.19385349,-2.19385349
6128,2009-05,France,78.75504,94.76,93.38,94.75454,-3.7609891050000006,-3.7609891050000006,-3.7609891050000006,-3.7609891050000006
6129,2009-05,Germany,89.38947,88.4348,92.07927,93.07191,-1.9207445,-1.9207445,-1.9207445,-1.9207445
6131,2009-05,Italy,83.43738,92.1123,91.62591,92.43737,-1.482560525,-1.482560525,-1.482560525,-1.482560525
6132,2009-05,Japan,84.24843,94.26986,97.53118,99.99126,-3.0362936750000005,-3.0362936750000005,-3.0362936750000005,-3.0362936750000005
6133,2009-05,United Kingdom,82.8,88.6,87.9,89.1,2.625,2.625,2.625,2.625
6134,2009-05,United States,92.12105,88.77068,90.22813,90.45662,-6.30680825,-6.30680825,-6.30680825,-6.30680825
6136,2009-06,Canada,89.59019,86.90314,90.94022,91.37551,-2.707602575,-2.707602575,-2.707602575,-2.707602575
6138,2009-06,France,81.19164,94.16,93.5,94.75856,-4.1135579,-4.1135579,-4.1135579,-4.1135579
6139,2009-06,Germany,91.43313,88.70224,92.35915,93.12859,-1.7347044249999999,-1.7347044249999999,-1.7347044249999999,-1.7347044249999999
6141,2009-06,Italy,85.24359,92.04546,91.69245,92.35298,-1.9078912000000001,-1.9078912000000001,-1.9078912000000001,-1.9078912000000001
6142,2009-06,Japan,84.34662,93.61822,97.32757,99.84863,-4.435004675,-4.435004675,-4.435004675,-4.435004675
6143,2009-06,United Kingdom,84.4,88.5,88.1,89.2,1.6500000000000001,1.6500000000000001,1.6500000000000001,1.6500000000000001
6144,2009-06,United States,101.2386,88.66172,91.00317,90.52061,-6.0988448,-6.0988448,-6.0988448,-6.0988448
6146,2009-07,Canada,86.71313,86.90314,90.62418,91.37093,-4.1630814,-4.1630814,-4.1630814,-4.1630814
6148,2009-07,France,80.43078,93.39,93.08,94.44359,-4.62794125,-4.62794125,-4.62794125,-4.62794125
6149,2009-07,Germany,88.90145,87.72161,92.35915,93.58499,-3.1403879,-3.1403879,-3.1403879,-3.1403879
6151,2009-07,Italy,83.98238,91.77808,91.69245,92.54343,-2.9487509999999997,-2.9487509999999997,-2.9487509999999997,-2.9487509999999997
6152,2009-07,Japan,84.64119,92.85874,97.02214,99.62021,-5.403050449999999,-5.403050449999999,-5.403050449999999,-5.403050449999999
6153,2009-07,United Kingdom,84.4,88.1,88.0,89.2,1.15,1.15,1.15,1.15
6154,2009-07,United States,99.52833,88.24529,90.85889,90.54826,-7.393385674999999,-7.393385674999999,-7.393385674999999,-7.393385674999999
6156,2009-08,Canada,88.72038,86.05324,90.62418,91.2272,-3.4822219249999997,-3.4822219249999997,-3.4822219249999997,-3.4822219249999997
6158,2009-08,France,81.92408,92.62,93.56,95.05367,-3.2745625,-3.2745625,-3.2745625,-3.2745625
6159,2009-08,Germany,90.83733,87.00843,92.54573,93.67038,-1.9351040000000002,-1.9351040000000002,-1.9351040000000002,-1.9351040000000002
6161,2009-08,Italy,84.51431,91.57754,91.95861,92.88602,-2.383086125,-2.383086125,-2.383086125,-2.383086125
6162,2009-08,Japan,84.24843,94.23075,97.32757,99.72665,-5.49078365,-5.49078365,-5.49078365,-5.49078365
6163,2009-08,United Kingdom,84.9,87.5,88.3,89.6,0.675,0.675,0.675,0.675
6164,2009-08,United States,101.0232,88.20691,91.06267,90.64981,-6.174055500000001,-6.174055500000001,-6.174055500000001,-6.174055500000001
6166,2009-09,Canada,87.85057,84.77837,90.62418,91.56026,-3.80063105,-3.80063105,-3.80063105,-3.80063105
6168,2009-09,France,81.33031,93.1,93.33,94.72648,-3.36815635,-3.36815635,-3.36815635,-3.36815635
6169,2009-09,Germany,89.3207,86.65184,92.26585,93.55845,-2.53435785,-2.53435785,-2.53435785,-2.53435785
6171,2009-09,Italy,84.03024,91.57754,91.759,92.67138,-2.27676315,-2.27676315,-2.27676315,-2.27676315
6172,2009-09,Japan,84.64119,93.95501,97.32757,99.76233,-5.030614225,-5.030614225,-5.030614225,-5.030614225
6173,2009-09,United Kingdom,85.8,86.7,88.3,89.6,-0.625,-0.625,-0.625,-0.625
6174,2009-09,United States,99.67865,88.00261,91.11962,90.87314,-5.9660502499999994,-5.9660502499999994,-5.9660502499999994,-5.9660502499999994
6176,2009-10,Canada,86.17786,84.49507,90.54517,91.7406,-2.17445844,-2.17445844,-2.17445844,-2.17445844
6178,2009-10,France,81.73801,93.54,93.42,94.71389,-2.6553598750000003,-2.6553598750000003,-2.6553598750000003,-2.6553598750000003
6179,2009-10,Germany,89.22416,86.65184,92.26585,93.57078,-2.0182235,-2.0182235,-2.0182235,-2.0182235
6181,2009-10,Italy,82.89684,91.64439,91.82553,92.8625,-2.218077925,-2.218077925,-2.218077925,-2.218077925
6182,2009-10,Japan,84.15023,92.60303,96.92033,99.6099,-5.139148,-5.139148,-5.139148,-5.139148
6183,2009-10,United Kingdom,85.6,87.7,88.4,89.6,0.2,0.2,0.2,0.2
6184,2009-10,United States,98.17787,88.15862,91.20738,91.11835,-3.801706575,-3.801706575,-3.801706575,-3.801706575
6186,2009-11,Canada,88.58656,85.84076,91.01923,91.79531,1.097960525,1.097960525,1.097960525,1.097960525
6188,2009-11,France,83.26988,93.6,93.55,94.70307,-0.7360402749999999,-0.7360402749999999,-0.7360402749999999,-0.7360402749999999
6189,2009-11,Germany,89.89568,86.91928,92.17256,93.33071,-0.5347711500000001,-0.5347711500000001,-0.5347711500000001,-0.5347711500000001
6191,2009-11,Italy,84.06545,91.64439,91.82553,92.74115,-0.7380008250000001,-0.7380008250000001,-0.7380008250000001,-0.7380008250000001
6192,2009-11,Japan,83.95385,91.70235,96.71672,99.61308,-3.38353375,-3.38353375,-3.38353375,-3.38353375
6193,2009-11,United Kingdom,86.8,88.2,88.6,89.7,1.35,1.35,1.35,1.35
6194,2009-11,United States,100.5574,87.83298,91.27193,90.97511,2.0245755,2.0245755,2.0245755,2.0245755
6196,2009-12,Canada,87.18149,86.05324,90.70319,91.54761,2.313447575,2.313447575,2.313447575,2.313447575
6198,2009-12,France,82.97482,93.49,93.8,95.08273,0.6577681,0.6577681,0.6577681,0.6577681
6199,2009-12,Germany,89.14713,87.36502,92.91889,94.31004,0.48983214999999997,0.48983214999999997,0.48983214999999997,0.48983214999999997
6201,2009-12,Italy,83.66086,91.71123,92.02515,93.0332,0.09820442500000004,0.09820442500000004,0.09820442500000004,0.09820442500000004
6202,2009-12,Japan,84.24843,91.45998,96.51311,99.36848,-2.088447,-2.088447,-2.088447,-2.088447
6203,2009-12,United Kingdom,86.9,89.0,88.9,90.0,2.475,2.475,2.475,2.475
6204,2009-12,United States,99.70724,88.05709,91.11118,90.8269,5.074629,5.074629,5.074629,5.074629
6206,2010-01,Canada,89.59019,86.4782,90.94022,91.51464,3.048163475,3.048163475,3.048163475,3.048163475
6208,2010-01,France,85.04237,94.42,93.59,94.4006,1.916450775,1.916450775,1.916450775,1.916450775
6209,2010-01,Germany,91.11302,88.52395,92.35915,93.14722,0.56939125,0.56939125,0.56939125,0.56939125
6211,2010-01,Italy,84.40825,91.71123,92.15823,93.13208,1.01238065,1.01238065,1.01238065,1.01238065
6212,2010-01,Japan,84.543,93.09706,96.61491,98.9722,-1.2246557,-1.2246557,-1.2246557,-1.2246557
