country,Date,Open,High,Low,Close,Adj Close,Volume
Germany,1989-09-30,-1.166412426242173,-1.17026912287928,-1.1618573395022536,-1.1662260546486172,-1.1662260546486172,-1.0981723907358263
Germany,1989-10-31,-1.1900720750225735,-1.193800913616748,-1.1856520880013017,-1.1898836134135946,-1.1898836134135946,-1.0981723907358263
Germany,1989-11-30,-1.1695955242649838,-1.1734350192653533,-1.165058613435083,-1.1694088714870359,-1.1694088714870359,-1.0981723907358263
Germany,1989-12-31,,,,,,
Germany,1990-01-31,-1.1103625460360766,-1.1145221393077143,-1.1054874070791372,-1.1101811257042733,-1.1101811257042733,-1.0981723907358263
Germany,1990-02-28,-1.1136239299425594,-1.1177658985162395,-1.1087674139183716,-1.1134422215108468,-1.1134422215108468,-1.0981723907358263
Germany,1990-03-31,-1.077806759217042,-1.0821422857507261,-1.0727457224185737,-1.0776282147561862,-1.0776282147561862,-1.0981723907358263
Germany,1990-04-30,-1.1122191529731196,-1.1163687130387843,-1.1073546154869442,-1.1120375686347763,-1.1120375686347763,-1.0981723907358263
Germany,1990-05-31,-1.106899836067399,-1.1110781420141043,-1.1020049245793089,-1.1067187216199859,-1.1067187216199859,-1.0981723907358263
Germany,1990-06-30,-1.096167188200331,-1.1004034939662433,-1.0912109918757396,-1.0959870218396701,-1.0959870218396701,-1.0981723907358263
Germany,1990-07-31,-1.0876110626568074,-1.0918936061956146,-1.0826060097255783,-1.0874316521160874,-1.0874316521160874,-1.0981723907358263
Germany,1990-08-31,-1.1549214948070656,-1.158840289069476,-1.1503007933313447,-1.1547361382845343,-1.1547361382845343,-1.0981723907358263
Germany,1990-09-30,-1.2206929417150392,-1.2242563034619225,-1.2164478038858793,-1.220501775159582,-1.220501775159582,-1.0981723907358263
Germany,1990-10-31,-1.1968655257671186,-1.2005576521799326,-1.1924843302466317,-1.196676464047083,-1.196676464047083,-1.0981723907358263
Germany,1990-11-30,-1.196402500399339,-1.2000971290266997,-1.1920186609428625,-1.196213479581439,-1.196213479581439,-1.0981723907358263
Germany,1990-12-31,,,,,,
Germany,1991-01-31,-1.1998495368077697,-1.2035255374608445,-1.1954853803843455,-1.1996602114900303,-1.1996602114900303,-1.0981723907358263
Germany,1991-02-28,-1.1677970787971494,-1.1716462926957145,-1.1632498986061537,-1.1676105848879488,-1.1676105848879488,-1.0981723907358263
Germany,1991-03-31,-1.1787869478097317,-1.182576771851876,-1.1743025212219427,-1.1785994830917104,-1.1785994830917104,-1.0981723907358263
Germany,1991-04-30,-1.1583081579721066,-1.1622086505205578,-1.1537067947902462,-1.1581225022829091,-1.1581225022829091,-1.0981723907358263
Germany,1991-05-31,-1.1356953883316072,-1.1397180815305563,-1.130964903249222,-1.1355117301799784,-1.1355117301799784,-1.0981723907358263
Germany,1991-06-30,-1.154536755322958,-1.1584576287386952,-1.1499138569339804,-1.154351432787045,-1.154351432787045,-1.0981723907358263
Germany,1991-07-31,-1.155529923847867,-1.1594454301262862,-1.1509126965823082,-1.1553445135787186,-1.1553445135787186,-1.0981723907358263
Germany,1991-08-31,-1.1486872679542541,-1.1526397523213652,-1.144030968220012,-1.148502462142783,-1.148502462142783,-1.0981723907358263
Germany,1991-09-30,-1.1586213288126483,-1.1625201289686573,-1.1540217538776396,-1.1584356454589704,-1.1584356454589704,-1.0981723907358263
Germany,1991-10-31,-1.1643701394973278,-1.168237872764299,-1.1598033910304237,-1.1641839483126544,-1.1641839483126544,-1.0981723907358263
Germany,1991-11-30,-1.1663184667982542,-1.1701756711973628,-1.1617628435375031,-1.166132103504766,-1.166132103504766,-1.0981723907358263
Germany,1991-12-31,,,,,,
Germany,1992-01-31,-1.1406747200480714,-1.1446705046646366,-1.1359726676072772,-1.140490622038684,-1.140490622038684,-1.0981723907358263
Germany,1992-02-29,-1.1270162226095606,-1.1310858184972945,-1.1222361783448718,-1.1268333311468368,-1.1268333311468368,-1.0981723907358263
Germany,1992-03-31,-1.1333712505608602,-1.1374065035281147,-1.1286274943449157,-1.1331877977159048,-1.1331877977159048,-1.0981723907358263
Germany,1992-04-30,-1.1311925164631345,-1.1352395434292506,-1.1264363193878035,-1.131009256080371,-1.131009256080371,-1.0981723907358263
Germany,1992-05-31,-1.1136843304918032,-1.117825972657594,-1.1088281593627274,-1.1135026167245052,-1.1135026167245052,-1.0981723907358263
Germany,1992-06-30,-1.1251842182470515,-1.129263714387093,-1.1203937129955477,-1.1250014886175572,-1.1250014886175572,-1.0981723907358263
Germany,1992-07-31,-1.1579457819824974,-1.1618482328307216,-1.1533423495858868,-1.157760158304401,-1.157760158304401,-1.0981723907358263
Germany,1992-08-31,-1.1755098903430021,-1.1793174237838853,-1.1710067513243627,-1.1753227151094405,-1.1753227151094405,-1.0981723907358263
Germany,1992-09-30,-1.1889044220900387,-1.192639570744864,-1.1844777676163407,-1.188716063627673,-1.188716063627673,-1.0981723907358263
Germany,1992-10-31,-1.1845223240141995,-1.1882811537679758,-1.1800706471818594,-1.1843343526519403,-1.1843343526519403,-1.0981723907358263
Germany,1992-11-30,-1.1721209880979258,-1.17594683535288,-1.1675984979999834,-1.1719341122288234,-1.1719341122288234,-1.0981723907358263
Germany,1992-12-31,,,,,,
Germany,1993-01-31,-1.1656518762882444,-1.1695126829791214,-1.1610924467076622,-1.1654655718791658,-1.1654655718791658,-1.0981723907358263
Germany,1993-02-28,-1.1419452614388117,-1.1459341799798408,-1.137250463957126,-1.1417610511939837,-1.1417610511939837,-1.0981723907358263
Germany,1993-03-31,-1.1426566062436725,-1.1466416806382629,-1.1379658706347513,-1.1424723331609883,-1.1424723331609883,-1.0981723907358263
Germany,1993-04-30,-1.1538433231583791,-1.157767943919662,-1.1492164651801784,-1.153658061877979,-1.153658061877979,-1.0981723907358263
Germany,1993-05-31,,,,,,
Germany,1993-06-30,-1.137267905162713,-1.141282100394242,-1.1325463993590745,-1.1370841081001282,-1.1370841081001282,-1.0981723907358263
Germany,1993-07-31,-1.1099464867373294,-1.1141083284162945,-1.105068972026856,-1.1097651031588336,-1.1097651031588336,-1.0981723907358263
Germany,1993-08-31,-1.0856068129667076,-1.0899001875810435,-1.0805903155050993,-1.085427579474802,-1.085427579474802,-1.0981723907358263
Germany,1993-09-30,-1.090449697330291,-1.0947169007312407,-1.085460853377872,-1.0902700360339366,-1.0902700360339366,-1.0981723907358263
Germany,1993-10-31,-1.0558337384319831,-1.060288008378174,-1.0506472327834295,-1.05565713499539,-1.05565713499539,-1.0981723907358263
Germany,1993-11-30,-1.0585314475925158,-1.06297113897007,-1.053360346219485,-1.0583546058491835,-1.0583546058491835,-1.0981723907358263
Germany,1993-12-31,,,,,,
Germany,1994-01-31,-1.0332209414856297,-1.0311096828860373,-1.0288726822358165,-1.0271123693298738,-1.0271123693298738,-1.0981723907358263
Germany,1994-02-28,-1.0507984843263458,-1.0514644423378139,-1.0465348321088144,-1.0470995263895653,-1.0470995263895653,-1.0981723907358263
Germany,1994-03-31,-1.0386588477156569,-1.0422826584292493,-1.0356509620949987,-1.0382332796756055,-1.0382332796756055,-1.0981723907358263
Germany,1994-04-30,-1.0178848269836265,-1.0183170411393405,-1.0126143233323341,-1.0137123314683565,-1.0137123314683565,-1.0981723907358263
Germany,1994-05-31,-1.0449579259719288,-1.0435596956239954,-1.0407644542834198,-1.0394723644795132,-1.0394723644795132,-1.0981723907358263
Germany,1994-06-30,-1.0596722588704817,-1.0618854047824227,-1.0608854764876612,-1.0655276842156767,-1.0655276842156767,-1.0981723907358263
Germany,1994-07-31,-1.0386454132354452,-1.039732983683021,-1.0342178968742701,-1.0361509007627232,-1.0361509007627232,-1.0981723907358263
Germany,1994-08-31,-1.0250450772661432,-1.0251427346052826,-1.0213137739854714,-1.0238713961600392,-1.0238713961600392,-1.0981723907358263
Germany,1994-09-30,-1.0681433812902275,-1.071525512022588,-1.068718810246797,-1.0696767425623033,-1.0696767425623033,-1.0981723907358263
Germany,1994-10-31,-1.0531584200718032,-1.056463577733707,-1.0515920825838356,-1.0564175904613995,-1.0564175904613995,-1.0981723907358263
Germany,1994-11-30,-1.061488616978598,-1.0620010991052846,-1.0572815030991216,-1.0573793815085646,-1.0573793815085646,-1.0981723907358263
Germany,1994-12-31,-1.0489396110034135,-1.0527459334924072,-1.0437137389769156,-1.0483811499560767,-1.0483811499560767,-1.0981723907358263
Germany,1995-01-31,-1.0644055102298995,-1.0681059843498462,-1.061139690130699,-1.0646397216756238,-1.0646397216756238,-1.0981723907358263
Germany,1995-02-28,-1.0454567493144185,-1.0499515625374964,-1.043376288696517,-1.0483050825667222,-1.0483050825667222,-1.0981723907358263
Germany,1995-03-31,-1.0804149870937265,-1.0846251782575371,-1.0854946038982667,-1.0892724774777784,-1.0892724774777784,-1.0981723907358263
Germany,1995-04-30,-1.0648059232742542,-1.0683951929987094,-1.0617313540541353,-1.0661763320867805,-1.0661763320867805,-1.0981723907358263
Germany,1995-05-31,-1.050395832201956,-1.0524744592080577,-1.0465078646466277,-1.047835408757793,-1.047835408757793,-1.0981723907358263
Germany,1995-06-30,-1.0508252986750608,-1.0542365434934882,-1.0472996974416318,-1.050275626581257,-1.050275626581257,-1.0981723907358263
Germany,1995-07-31,-1.0222154262186547,-1.025231705169061,-1.0175298710528913,-1.0204224253692056,-1.0204224253692056,-1.0981723907358263
Germany,1995-08-31,-1.0156702676053366,-1.0202370237330152,-1.0130552495776204,-1.0178010219047666,-1.0178010219047666,-1.0981723907358263
Germany,1995-09-30,-1.0298007194259138,-1.0298926655160625,-1.027311425453491,-1.0251731696667314,-1.0251731696667314,-1.0981723907358263
Germany,1995-10-31,-1.0374263160738078,-1.0364692088134748,-1.0321347016130016,-1.033115686331645,-1.033115686331645,-1.0981723907358263
Germany,1995-11-30,-1.0139635425013858,-1.0180233513723382,-1.0125535778879786,-1.013166590270073,-1.013166590270073,-1.0981723907358263
Germany,1995-12-31,-1.0087694775483693,-1.0134780853481988,-1.0075413097989674,-1.0118827278213192,-1.0118827278213192,-1.0981723907358263
Germany,1996-01-31,-0.9661095963175309,-0.9697806111861293,-0.9634613176864345,-0.966632078146308,-0.966632078146308,-1.0981723907358263
Germany,1996-02-29,-0.9609065750443735,-0.9646925052264579,-0.9593399095499077,-0.9616710973455411,-0.9616710973455411,-1.0981723907358263
Germany,1996-03-31,-0.9572940105484579,-0.9621428304802296,-0.9577336703815722,-0.9607383571606419,-0.9607383571606419,-1.0981723907358263
Germany,1996-04-30,-0.95710161350055,-0.9617045499679415,-0.9559316836873024,-0.9600047682815404,-0.9600047682815404,-1.0981723907358263
Germany,1996-05-31,-0.9488362953030695,-0.9533170374599457,-0.9477001267416383,-0.9530307047036348,-0.9530307047036348,-1.0981723907358263
Germany,1996-06-30,-0.9462012257718159,-0.9471031659905849,-0.9405574291398706,-0.9426010082950527,-0.9426010082950527,-1.0981723907358263
Germany,1996-07-31,-0.9660783038087455,-0.965228664222219,-0.9604557912795392,-0.9602574889405013,-0.9602574889405013,-1.0981723907358263
Germany,1996-08-31,-0.9495834380826405,-0.9535595610052879,-0.9463166025614238,-0.95064192656486,-0.95064192656486,-1.0981723907358263
Germany,1996-09-30,-0.9233222513598072,-0.9284770861253844,-0.9205331273040833,-0.9235778811647688,-0.9235778811647688,-1.0981723907358263
Germany,1996-10-31,-0.9208683834762853,-0.924427947774964,-0.9176963260373872,-0.9200193143578301,-0.9200193143578301,-1.0981723907358263
Germany,1996-11-30,-0.8826913043111646,-0.8846149783987165,-0.8767838298755152,-0.8803313041310431,-0.8803313041310431,-1.0981723907358263
Germany,1996-12-31,,,,,,
Germany,1997-01-31,-0.837230880073296,-0.8409442823123142,-0.83540344000617,-0.8380890569070863,-0.8380890569070863,-1.0981723907358263
Germany,1997-02-28,-0.7872340250722798,-0.7900807126554877,-0.7838050182983463,-0.7881346248547538,-0.7881346248547538,-1.0981723907358263
Germany,1997-03-31,,,,,,
Germany,1997-04-30,-0.7463368459462738,-0.7515848661126117,-0.7466877393199922,-0.7485338764285329,-0.7485338764285329,-1.0981723907358263
Germany,1997-05-31,-0.7084460959671257,-0.7147776678342697,-0.7178830295209592,-0.7206556969955009,-0.7206556969955009,-1.0981723907358263
Germany,1997-06-30,-0.6643121355091709,-0.6684638724780134,-0.6700775731311754,-0.6749912909607344,-0.6749912909607344,-1.0981723907358263
Germany,1997-07-31,-0.5192159264046625,-0.5235042632736627,-0.5269108864121325,-0.532149020301847,-0.532149020301847,-1.0981723907358263
Germany,1997-08-31,-0.6458957568308544,-0.6475016906729195,-0.6491016658985483,-0.6407921462819433,-0.6407921462819433,-1.0981723907358263
Germany,1997-09-30,-0.590212785386146,-0.5910939730213279,-0.5831728116776309,-0.5882073552362026,-0.5882073552362026,-1.0981723907358263
Germany,1997-10-31,-0.6741007926945436,-0.6681612747913166,-0.675128068009763,-0.677950438002458,-0.677950438002458,-1.0981723907358263
Germany,1997-11-30,-0.6305909348376367,-0.6353142442996165,-0.6284991838704181,-0.629096443875662,-0.629096443875662,-1.0981723907358263
Germany,1997-12-31,,,,,,
Germany,1998-01-31,-0.5210927123678769,-0.5278115683454743,-0.5205465653360495,-0.5238710535487747,-0.5238710535487747,-1.0981723907358263
Germany,1998-02-28,-0.46020437134655945,-0.46601754669077805,-0.46634086786963275,-0.46765610607122543,-0.46765610607122543,-1.0981723907358263
Germany,1998-03-31,-0.378640474503055,-0.383608426199574,-0.3818454926303656,-0.37742991620258703,-0.37742991620258703,-1.0981723907358263
Germany,1998-04-30,-0.3764639794853646,-0.3474330384205424,-0.3718862056276548,-0.34522594324299616,-0.34522594324299616,-1.0981723907358263
Germany,1998-05-31,-0.2776713993929793,-0.2757186359548038,-0.27019899085898536,-0.27459991144743356,-0.27459991144743356,-1.0981723907358263
Germany,1998-06-30,-0.18600575644112274,-0.19426396646891972,-0.2032533369894649,-0.21088984150524445,-0.21088984150524445,-1.0981723907358263
Germany,1998-07-31,-0.1913160897208482,-0.19294027132894434,-0.19763817311140203,-0.2065596248210849,-0.2065596248210849,-1.0981723907358263
Germany,1998-08-31,-0.41031264388378413,-0.4094673566406572,-0.4329377938411398,-0.4413928160175051,-0.4413928160175051,-1.0981723907358263
Germany,1998-09-30,-0.5008062103547436,-0.5052497631562083,-0.5235926253215475,-0.5264700135839067,-0.5264700135839067,-1.0981723907358263
Germany,1998-10-31,-0.4881297406526737,-0.4675170102949701,-0.480180833096926,-0.46829795538527635,-0.46829795538527635,-1.0981723907358263
Germany,1998-11-30,-0.36910232122309067,-0.36849755266895645,-0.3863268147785219,-0.3933350448657112,-0.3933350448657112,-1.0981723907358263
Germany,1998-12-31,,,,,,
Germany,1999-01-31,-0.37402130700201897,-0.3635628910576818,-0.36494156234084757,-0.3588563675479354,-0.3588563675479354,-1.0981723907358263
Germany,1999-02-28,-0.41479986949786424,-0.41755672542180344,-0.42468366331714824,-0.4206630599428589,-0.4206630599428589,-1.0981723907358263
Germany,1999-03-31,-0.4345359947159887,-0.4309768323411303,-0.42822919805035836,-0.42931683127133513,-0.42931683127133513,-1.0981723907358263
Germany,1999-04-30,-0.32810673179894956,-0.317585098086977,-0.32121923237446615,-0.3185622755160904,-0.3185622755160904,-1.0981723907358263
Germany,1999-05-31,-0.3736409910662736,-0.3814125153617027,-0.38412888422497593,-0.38384032752427055,-0.38384032752427055,-1.0981723907358263
Germany,1999-06-30,-0.3153228954786035,-0.3152645850065491,-0.3098560994786914,-0.3145183081176425,-0.3145183081176425,-1.0981723907358263
Germany,1999-07-31,-0.38799294797521716,-0.3827140493356087,-0.3814788230223024,-0.37639653553055197,-0.37639653553055197,-1.0981723907358263
Germany,1999-08-31,-0.3217181449529753,-0.3301396159315953,-0.33026063703895764,-0.3386187287115254,-0.3386187287115254,-1.0981723907358263
Germany,1999-09-30,-0.37086726240795836,-0.3739683189594087,-0.3715420546743708,-0.3656693408181627,-0.3656693408181627,-1.0981723907358263
Germany,1999-10-31,-0.28674207645094757,-0.2831783668999797,-0.27949238476281085,-0.2816657145903898,-0.2816657145903898,-1.0981723907358263
Germany,1999-11-30,-0.20346238895993476,-0.2077974864146015,-0.20837803358172727,-0.19876471056351164,-0.19876471056351164,-0.5575122681178568
Germany,1999-12-31,,,,,,
Germany,2000-01-31,0.06021167599244274,0.04972623526106278,0.018296283284999937,0.011386496724865181,0.011386496724865181,-0.43610952139098086
Germany,2000-02-29,0.18025683921561436,0.19347539940204247,0.19250158528072048,0.19232411323299925,0.19232411323299925,-0.5819025883478043
Germany,2000-03-31,0.19345004490045603,0.19434750646677143,0.1771589117735278,0.18222325947961665,0.18222325947961665,-0.5870509070277405
Germany,2000-04-30,0.09802187370202957,0.13476058486614823,0.10979704725542995,0.14090922006919046,0.14090922006919046,-0.5084925068713939
Germany,2000-05-31,0.0765453825677171,0.08526524994776977,0.08232187178868945,0.07268763858809876,0.07268763858809876,-0.5351279947550917
Germany,2000-06-30,0.02189358939680882,0.023237666984009354,0.02961437887121629,0.02539043211608215,0.02539043211608215,-0.599538147566576
Germany,2000-07-31,0.0783640616734311,0.09369724773765478,0.08497643672231885,0.0907378348668899,0.0907378348668899,-0.543007746849383
Germany,2000-08-31,0.09080340733859601,0.09357047283175808,0.09748011202088569,0.09657116063889755,0.09657116063889755,-0.5445018505560604
Germany,2000-09-30,0.011198978584486093,0.01199120110331745,0.008199797258780792,0.003003357113288476,0.003003357113288476,-0.5492040244127353
Germany,2000-10-31,0.03212738661553312,0.057219316588509775,0.04352629394670645,0.06547876540917065,0.06547876540917065,-0.13616699864740017
Germany,2000-11-30,-0.04182888083206776,-0.0517628887836788,-0.08408835069924565,-0.09223301435856363,-0.09223301435856363,-0.2996710521852013
Germany,2000-12-31,-0.09148119056619468,-0.08031374910318546,-0.08348770677567181,-0.07852657727115384,-0.07852657727115384,-0.8443673410999413
Germany,2001-01-31,-0.008760836190331776,-0.007918542579816503,-0.0032938339876167977,0.0023368254876881865,0.0023368254876881865,-0.27492766770662985
Germany,2001-02-28,-0.1260188362749766,-0.12145714887576275,-0.12715379502865348,-0.1289349563498353,-0.1289349563498353,-0.3484452732951211
Germany,2001-03-31,-0.20466810625306892,-0.19722519796835253,-0.20920595114792626,-0.21354701247867638,-0.21354701247867638,-0.14344493668153702
Germany,2001-04-30,-0.1360782036977832,-0.12448508113973762,-0.1256397724978162,-0.1163491617350266,-0.1163491617350266,-0.49927432030731855
Germany,2001-05-31,-0.16764530015197962,-0.15182804927529794,-0.16659944798762807,-0.14794252051819093,-0.14794252051819093,0.15463597456929867
Germany,2001-06-30,-0.18097492588384773,-0.17180677501948108,-0.17538216273990004,-0.16245419071645617,-0.16245419071645617,0.1624515331638403
Germany,2001-07-31,-0.21979172659855498,-0.21570446010834363,-0.22069496881627151,-0.2065596248210849,-0.2065596248210849,-0.22078687001762434
Germany,2001-08-31,-0.36350560414568445,-0.35647685820700853,-0.36060864362004097,-0.3570938757612833,-0.3570938757612833,-0.23313448969450387
Germany,2001-09-30,-0.5788448122119996,-0.5591168226144332,-0.5709346368112657,-0.5539277746173403,-0.5539277746173403,0.09506761647644515
Germany,2001-10-31,-0.5051391032815152,-0.49050596109690603,-0.5123599907763956,-0.4977911334113878,-0.4977911334113878,0.18572970101062192
Germany,2001-11-30,-0.4095453493838958,-0.3978627272083446,-0.40066845169545695,-0.4014385972314192,-0.4014385972314192,0.0546786712713467
Germany,2001-12-31,,,,,,
Germany,2002-01-31,-0.38389040723353657,-0.3807140040978503,-0.378122335142141,-0.37511272768868215,-0.37511272768868215,0.1617919449539108
Germany,2002-02-28,-0.4115719898743482,-0.3911883054274593,-0.4068730550932523,-0.39044077080213047,-0.39044077080213047,0.0971619294057833
Germany,2002-03-31,-0.32095095967650333,-0.3128551013623428,-0.31156817632448913,-0.31032002166512723,-0.31032002166512723,-0.393836496968225
Germany,2002-04-30,-0.3976808465590031,-0.3981363741560342,-0.4062588999768109,-0.3899665646218328,-0.3899665646218328,0.07078963487105995
Germany,2002-05-31,-0.45166168028324744,-0.4386702332285375,-0.44302527240544726,-0.4398226496761557,-0.4398226496761557,0.15241808915294208
Germany,2002-06-30,-0.5614104612701238,-0.5434007537104218,-0.5534007334234126,-0.537284470096862,-0.537284470096862,0.41859001651563166
Germany,2002-07-31,-0.6505485105324194,-0.641935272878918,-0.6827904522249959,-0.6899212498901235,-0.6899212498901235,0.7315911019458212
Germany,2002-08-31,-0.6993419419320449,-0.691966712476474,-0.7046347007553281,-0.6870582655710511,-0.6870582655710511,-0.162183019258512
Germany,2002-09-30,-0.8675721075140409,-0.8730437536652583,-0.9034041752374181,-0.8981824037109207,-0.8981824037109207,0.6000072661586224
Germany,2002-10-31,-0.8207852194962586,-0.8041481646170069,-0.8208120657153788,-0.8123334470535303,-0.8123334470535303,0.5259777174096263
Germany,2002-11-30,-0.7659141603170192,-0.7625153724270649,-0.7682373230140064,-0.77487547275385,-0.77487547275385,0.3328772508121667
Germany,2002-12-31,,,,,,
Germany,2003-01-31,-0.9165333060811865,-0.9071589677485934,-0.9252439749603427,-0.9029241924794772,-0.9029241924794772,0.6037160456066688
Germany,2003-02-28,-0.9565357269804188,-0.9453767133839326,-0.9571195152651308,-0.9478326208127191,-0.9478326208127191,0.4004312802738989
Germany,2003-03-31,-0.9558422675099859,-0.9608368968630598,-0.9760436984296321,-0.9753842510796779,-0.9753842510796779,0.4591394454701047
Germany,2003-04-30,-0.8658116991009519,-0.8595881237003203,-0.8596413666159823,-0.8594852900004488,-0.8594852900004488,1.1138361107186574
Germany,2003-05-31,-0.8673193645285973,-0.8527935536367257,-0.8613511366727539,-0.8503953734897942,-0.8503953734897942,0.6468428435760974
Germany,2003-06-30,-0.795497104189725,-0.7919028167656893,-0.7994087434303329,-0.7971842960919309,-0.7971842960919309,0.33261245262569866
Germany,2003-07-31,-0.7498778691044774,-0.7437246046806824,-0.7503434506909756,-0.7374018262784735,-0.7374018262784735,0.9499260332949385
Germany,2003-08-31,-0.73252625490049,-0.7339488146149258,-0.7323326461337378,-0.7381354697644591,-0.7381354697644591,0.0970560101311961
Germany,2003-09-30,-0.7756379387930775,-0.778796496749261,-0.7946596689844971,-0.7890874603729497,-0.7890874603729497,0.7192081758440794
Germany,2003-10-31,-0.7036613457668968,-0.7059562744572495,-0.7024682963184731,-0.6997962495714528,-0.6997962495714528,0.11484081923688612
Germany,2003-11-30,-0.6793082921277716,-0.6807091660127474,-0.6846194063814525,-0.6796749233978748,-0.6796749233978748,0.20627804028054209
Germany,2003-12-31,,,,,,
Germany,2004-01-31,-0.59913349869346,-0.6038598910089411,-0.6044164712079375,-0.6097445286970625,-0.6097445286970625,0.4791100432422764
Germany,2004-02-29,-0.616869797769847,-0.6180852955952879,-0.6113027307629636,-0.6187897767766389,-0.6187897767766389,0.7346210351340132
Germany,2004-03-31,-0.6506223455618748,-0.6517978065285295,-0.6513017933940239,-0.6549034934139071,-0.6549034934139071,0.4589099537084991
Germany,2004-04-30,-0.6233187851650651,-0.6279879148835247,-0.622337310993155,-0.6261596856563613,-0.6261596856563613,0.6095046944466096
Germany,2004-05-31,-0.6443769506147409,-0.645813096724969,-0.6381885216335198,-0.6404298296068771,-0.6404298296068771,-0.8931592154222923
Germany,2004-06-30,-0.607316025541344,-0.6095932236640482,-0.6034693695420535,-0.6110574966149663,-0.6110574966149663,0.1406241384114048
Germany,2004-07-31,-0.6451598640631679,-0.6495173790867269,-0.6452344439432852,-0.6462004666761001,-0.6462004666761001,0.25556741422595425
Germany,2004-08-31,-0.661075354177222,-0.6676629201376738,-0.6652317783168857,-0.670893644995355,-0.670893644995355,0.2978725353985851
Germany,2004-09-30,-0.6376214823132329,-0.6407605681274923,-0.6405663817311064,-0.646806657694926,-0.646806657694926,0.32638889282495276
Germany,2004-10-31,-0.6308191025544007,-0.6310759756054377,-0.6265127089776037,-0.6317424750447663,-0.6317424750447663,0.4802382440003796
Germany,2004-11-30,-0.586837235703719,-0.5929583354334951,-0.5898026331859154,-0.5946692062425752,-0.5946692062425752,0.4260749785864617
Germany,2004-12-31,,,,,,
Germany,2005-01-31,-0.5755991291716178,-0.5722920703753273,-0.5676704204921507,-0.5658493310956749,-0.5658493310956749,0.7412779010580705
Germany,2005-02-28,-0.5423857081627144,-0.5461751361626034,-0.5374392912217262,-0.5444575211599132,-0.5444575211599132,0.6815490592158423
Germany,2005-03-31,-0.5403881211010121,-0.546070522422776,-0.5378015669459301,-0.5448422812642864,-0.5448422812642864,0.2839473604653535
Germany,2005-04-30,-0.5864771260999992,-0.5834362038126989,-0.5794136243417597,-0.5815085103534491,-0.5815085103534491,0.796206673956505
Germany,2005-05-31,-0.5156189808572855,-0.5228412750554214,-0.5120270442269529,-0.5198226083858423,-0.5198226083858423,0.5600901431766853
Germany,2005-06-30,-0.49379581459946487,-0.49469083658950114,-0.4857442589925449,-0.49171852027387297,-0.49171852027387297,0.8051857397340123
Germany,2005-07-31,-0.4224612368146141,-0.42665399272643684,-0.41853541147984913,-0.42456832585605164,-0.42456832585605164,0.6319788387090246
Germany,2005-08-31,-0.44508970732121445,-0.4440342131158222,-0.4372773033877354,-0.43727502011194497,-0.43727502011194497,0.6933414051198858
Germany,2005-09-30,-0.3868051433223651,-0.39354445018666534,-0.38560918369719266,-0.3893134662896864,-0.3893134662896864,0.5309928345775816
Germany,2005-10-31,-0.43182714476698786,-0.422671609457142,-0.423077479072361,-0.4150467419277033,-0.4150467419277033,0.8787274178849098
Germany,2005-11-30,-0.35819079270588844,-0.3606795495389927,-0.3529327482119406,-0.3559240870931194,-0.3559240870931194,0.5270850552803108
Germany,2005-12-31,-0.2993581456037736,-0.3079004512483389,-0.303737066969057,-0.30786642515509344,-0.30786642515509344,-0.5021004391338048
Germany,2006-01-31,-0.24994285068313535,-0.2522313848158086,-0.24732882537104198,-0.24839483233201323,-0.24839483233201323,1.0206175200569436
Germany,2006-02-28,-0.1960605364804425,-0.20333233735112935,-0.21221378434384777,-0.2211316902330085,-0.2211316902330085,0.6648154186685558
Germany,2006-03-31,-0.18186749964229434,-0.18617905164762077,-0.17824829318135738,-0.18220419007911473,-0.18220419007911473,0.6018159180140739
Germany,2006-04-30,-0.1618539469466302,-0.17113933284139254,-0.16451850459183748,-0.1732998823670359,-0.1732998823670359,1.1216019193508928
Germany,2006-05-31,-0.2689721911740317,-0.2506517499343657,-0.27043065838546987,-0.2442099791729518,-0.2442099791729518,2.04954624047206
Germany,2006-06-30,-0.2611251440494796,-0.2519643644913064,-0.25140074739060286,-0.2463459820458816,-0.2463459820458816,0.792830095869664
Germany,2006-07-31,-0.2416976842059722,-0.2497039255522331,-0.23901405924979133,-0.2466456646250471,-0.2466456646250471,0.3425833079743408
Germany,2006-08-31,-0.20232384406785847,-0.2100112130918619,-0.20116788986271847,-0.20692199610303502,-0.20692199610303502,0.5129015015105862
Germany,2006-09-30,-0.17596877981866874,-0.17780267403924316,-0.16710342646629608,-0.17454349954231205,-0.17454349954231205,0.7048352512500927
Germany,2006-10-31,-0.12111339419967619,-0.12103662988628022,-0.11195732800688084,-0.11536274298319606,-0.11536274298319606,0.6815715269407547
Germany,2006-11-30,-0.09380087748272545,-0.09522669300351701,-0.09686873083385539,-0.10635555590173895,-0.10635555590173895,0.8900174496534109
Germany,2006-12-31,-0.03740424023555861,-0.04524641962762112,-0.03118291331390854,-0.041999049667246366,-0.041999049667246366,-0.5660580277720528
Germany,2007-01-31,-0.0027368371081478897,-0.005704924535723088,0.005317958682526256,0.0009880354539074923,0.0009880354539074923,1.4721176860348824
Germany,2007-02-28,-0.012675403432466755,-0.012283640496475559,-0.02119660392546272,-0.015489700994407976,-0.015489700994407976,3.322057195687901
Germany,2007-03-31,0.026577635607159224,0.03005885217352055,0.03382800364524136,0.029599858372925007,0.029599858372925007,0.8328290655637823
