TIME_PERIOD,interest_rate,country
1982-05,13.125,United Kingdom
1982-06,12.625,United Kingdom
1982-07,11.625,United Kingdom
1982-08,10.625,United Kingdom
1982-09,10.125,United Kingdom
1982-10,9.625,United Kingdom
1982-11,10.0,United Kingdom
1982-12,10.0,United Kingdom
1983-01,11.0,United Kingdom
1983-02,11.0,United Kingdom
1983-03,10.5625,United Kingdom
1983-04,10.0625,United Kingdom
1983-05,10.0625,United Kingdom
1983-06,9.5625,United Kingdom
1983-07,9.5625,United Kingdom
1983-08,9.5625,United Kingdom
1983-09,9.5625,United Kingdom
1983-10,9.0625,United Kingdom
1983-11,9.0625,United Kingdom
1983-12,9.0625,United Kingdom
1984-01,9.0625,United Kingdom
1984-02,9.0625,United Kingdom
1984-03,8.5625,United Kingdom
1984-04,8.5625,United Kingdom
1984-05,9.0625,United Kingdom
1984-06,8.875,United Kingdom
1984-07,12.0,United Kingdom
1984-08,10.5,United Kingdom
1984-09,10.5,United Kingdom
1984-10,10.5,United Kingdom
1984-11,9.5,United Kingdom
1984-12,9.5,United Kingdom
1985-01,13.875,United Kingdom
1985-02,13.875,United Kingdom
1985-03,12.875,United Kingdom
1985-04,12.375,United Kingdom
1985-05,12.375,United Kingdom
1985-06,12.375,United Kingdom
1985-07,11.375,United Kingdom
1985-08,11.375,United Kingdom
1985-09,11.375,United Kingdom
1985-10,11.375,United Kingdom
1985-11,11.375,United Kingdom
1985-12,11.375,United Kingdom
1986-01,12.375,United Kingdom
1986-02,12.375,United Kingdom
1986-03,11.375,United Kingdom
1986-04,10.375,United Kingdom
1986-05,9.875,United Kingdom
1986-06,9.875,United Kingdom
1986-07,9.875,United Kingdom
1986-08,9.875,United Kingdom
1986-09,9.875,United Kingdom
1986-10,10.875,United Kingdom
1986-11,10.875,United Kingdom
1986-12,10.875,United Kingdom
1987-01,10.875,United Kingdom
1987-02,10.875,United Kingdom
1987-03,9.875,United Kingdom
1987-04,9.375,United Kingdom
1987-05,8.875,United Kingdom
1987-06,8.875,United Kingdom
1987-07,8.875,United Kingdom
1987-08,9.875,United Kingdom
1987-09,9.875,United Kingdom
1987-10,9.375,United Kingdom
1987-11,8.875,United Kingdom
1987-12,8.375,United Kingdom
1988-01,8.375,United Kingdom
1988-02,8.875,United Kingdom
1988-03,8.375,United Kingdom
1988-04,7.875,United Kingdom
1988-05,7.375,United Kingdom
1988-06,8.875,United Kingdom
1988-07,10.375,United Kingdom
1988-08,11.875,United Kingdom
1988-09,11.875,United Kingdom
1988-10,11.875,United Kingdom
1988-11,12.875,United Kingdom
1988-12,12.875,United Kingdom
1989-01,12.875,United Kingdom
1989-02,12.875,United Kingdom
1989-03,12.875,United Kingdom
1989-04,12.875,United Kingdom
1989-05,13.75,United Kingdom
1989-06,13.75,United Kingdom
1989-07,13.75,United Kingdom
1989-08,13.8438,United Kingdom
1989-09,13.75,United Kingdom
1989-10,14.875,United Kingdom
1989-11,14.875,United Kingdom
1989-12,14.875,United Kingdom
1990-01,14.875,United Kingdom
1990-02,14.875,United Kingdom
1990-03,14.875,United Kingdom
1990-04,14.875,United Kingdom
1990-05,14.875,United Kingdom
1990-06,14.875,United Kingdom
1990-07,14.875,United Kingdom
1990-08,14.875,United Kingdom
1990-09,14.875,United Kingdom
1990-10,13.875,United Kingdom
1990-11,13.875,United Kingdom
1990-12,13.875,United Kingdom
1991-01,13.875,United Kingdom
1991-02,12.875,United Kingdom
1991-03,12.375,United Kingdom
1991-04,11.875,United Kingdom
1991-05,11.375,United Kingdom
1991-06,11.375,United Kingdom
1991-07,10.875,United Kingdom
1991-08,10.875,United Kingdom
1991-09,10.375,United Kingdom
1991-10,10.375,United Kingdom
1991-11,10.375,United Kingdom
1991-12,10.375,United Kingdom
1992-01,10.375,United Kingdom
1992-02,10.375,United Kingdom
1992-03,10.375,United Kingdom
1992-04,10.375,United Kingdom
1992-05,9.875,United Kingdom
1992-06,9.875,United Kingdom
1992-07,9.875,United Kingdom
1992-08,9.875,United Kingdom
1992-09,8.875,United Kingdom
1992-10,7.875,United Kingdom
1992-11,6.875,United Kingdom
1992-12,6.875,United Kingdom
1993-01,5.875,United Kingdom
1993-02,5.875,United Kingdom
1993-03,5.875,United Kingdom
1993-04,5.875,United Kingdom
1993-05,5.875,United Kingdom
1993-06,5.875,United Kingdom
1993-07,5.875,United Kingdom
1993-08,5.875,United Kingdom
1993-09,5.875,United Kingdom
1993-10,5.875,United Kingdom
1993-11,5.375,United Kingdom
1993-12,5.375,United Kingdom
1994-01,5.375,United Kingdom
1994-02,5.125,United Kingdom
1994-03,5.125,United Kingdom
1994-04,5.125,United Kingdom
1994-05,5.125,United Kingdom
1994-06,5.125,United Kingdom
1994-07,5.125,United Kingdom
1994-08,5.125,United Kingdom
1994-09,5.625,United Kingdom
1994-10,5.625,United Kingdom
1994-11,5.625,United Kingdom
1994-12,6.125,United Kingdom
1995-01,6.125,United Kingdom
1995-02,6.625,United Kingdom
1995-03,6.625,United Kingdom
1995-04,6.625,United Kingdom
1995-05,6.625,United Kingdom
1995-06,6.625,United Kingdom
1995-07,6.625,United Kingdom
1995-08,6.625,United Kingdom
1995-09,6.625,United Kingdom
1995-10,6.625,United Kingdom
1995-11,6.625,United Kingdom
1995-12,6.375,United Kingdom
1996-01,6.125,United Kingdom
1996-02,6.125,United Kingdom
1996-03,5.9375,United Kingdom
1996-04,5.9375,United Kingdom
1996-05,5.9375,United Kingdom
1996-06,5.6875,United Kingdom
1996-07,5.6875,United Kingdom
1996-08,5.6875,United Kingdom
1996-09,5.6875,United Kingdom
1996-10,5.9375,United Kingdom
1996-11,5.9375,United Kingdom
1996-12,5.9375,United Kingdom
1997-01,5.9375,United Kingdom
1997-02,5.9375,United Kingdom
1997-03,5.9375,United Kingdom
1997-04,5.9375,United Kingdom
1997-05,6.25,United Kingdom
1997-06,6.5,United Kingdom
1997-07,6.75,United Kingdom
1997-08,7.0,United Kingdom
1997-09,7.0,United Kingdom
1997-10,7.0,United Kingdom
1997-11,7.25,United Kingdom
1997-12,7.25,United Kingdom
1998-01,7.25,United Kingdom
1998-02,7.25,United Kingdom
1998-03,7.25,United Kingdom
1998-04,7.25,United Kingdom
1998-05,7.25,United Kingdom
1998-06,7.5,United Kingdom
1998-07,7.5,United Kingdom
1998-08,7.5,United Kingdom
1998-09,7.5,United Kingdom
1998-10,7.25,United Kingdom
1998-11,6.75,United Kingdom
1998-12,6.25,United Kingdom
1999-01,6.0,United Kingdom
1999-02,5.5,United Kingdom
1999-03,5.5,United Kingdom
1999-04,5.25,United Kingdom
1999-05,5.25,United Kingdom
1999-06,5.0,United Kingdom
1999-07,5.0,United Kingdom
1999-08,5.0,United Kingdom
1999-09,5.25,United Kingdom
1999-10,5.25,United Kingdom
1999-11,5.5,United Kingdom
1999-12,5.5,United Kingdom
2000-01,5.75,United Kingdom
2000-02,6.0,United Kingdom
2000-03,6.0,United Kingdom
2000-04,6.0,United Kingdom
2000-05,6.0,United Kingdom
2000-06,6.0,United Kingdom
2000-07,6.0,United Kingdom
2000-08,6.0,United Kingdom
2000-09,6.0,United Kingdom
2000-10,6.0,United Kingdom
2000-11,6.0,United Kingdom
2000-12,6.0,United Kingdom
2001-01,6.0,United Kingdom
2001-02,5.75,United Kingdom
2001-03,5.75,United Kingdom
2001-04,5.5,United Kingdom
2001-05,5.25,United Kingdom
2001-06,5.25,United Kingdom
2001-07,5.25,United Kingdom
2001-08,5.0,United Kingdom
2001-09,4.75,United Kingdom
2001-10,4.5,United Kingdom
2001-11,4.0,United Kingdom
2001-12,4.0,United Kingdom
2002-01,4.0,United Kingdom
2002-02,4.0,United Kingdom
2002-03,4.0,United Kingdom
2002-04,4.0,United Kingdom
2002-05,4.0,United Kingdom
2002-06,4.0,United Kingdom
2002-07,4.0,United Kingdom
2002-08,4.0,United Kingdom
2002-09,4.0,United Kingdom
2002-10,4.0,United Kingdom
2002-11,4.0,United Kingdom
2002-12,4.0,United Kingdom
2003-01,4.0,United Kingdom
2003-02,3.75,United Kingdom
2003-03,3.75,United Kingdom
2003-04,3.75,United Kingdom
2003-05,3.75,United Kingdom
2003-06,3.75,United Kingdom
2003-07,3.5,United Kingdom
2003-08,3.5,United Kingdom
2003-09,3.5,United Kingdom
2003-10,3.5,United Kingdom
2003-11,3.75,United Kingdom
2003-12,3.75,United Kingdom
2004-01,3.75,United Kingdom
2004-02,4.0,United Kingdom
2004-03,4.0,United Kingdom
2004-04,4.0,United Kingdom
2004-05,4.25,United Kingdom
2004-06,4.5,United Kingdom
2004-07,4.5,United Kingdom
2004-08,4.75,United Kingdom
2004-09,4.75,United Kingdom
2004-10,4.75,United Kingdom
2004-11,4.75,United Kingdom
2004-12,4.75,United Kingdom
2005-01,4.75,United Kingdom
2005-02,4.75,United Kingdom
2005-03,4.75,United Kingdom
2005-04,4.75,United Kingdom
2005-05,4.75,United Kingdom
2005-06,4.75,United Kingdom
2005-07,4.75,United Kingdom
2005-08,4.5,United Kingdom
2005-09,4.5,United Kingdom
2005-10,4.5,United Kingdom
2005-11,4.5,United Kingdom
2005-12,4.5,United Kingdom
2006-01,4.5,United Kingdom
2006-02,4.5,United Kingdom
2006-03,4.5,United Kingdom
2006-04,4.5,United Kingdom
2006-05,4.5,United Kingdom
2006-06,4.5,United Kingdom
2006-07,4.5,United Kingdom
2006-08,4.75,United Kingdom
2006-09,4.75,United Kingdom
2006-10,4.75,United Kingdom
2006-11,5.0,United Kingdom
2006-12,5.0,United Kingdom
2007-01,5.25,United Kingdom
2007-02,5.25,United Kingdom
2007-03,5.25,United Kingdom
2007-04,5.25,United Kingdom
2007-05,5.5,United Kingdom
2007-06,5.5,United Kingdom
2007-07,5.75,United Kingdom
2007-08,5.75,United Kingdom
2007-09,5.75,United Kingdom
2007-10,5.75,United Kingdom
2007-11,5.75,United Kingdom
2007-12,5.5,United Kingdom
2008-01,5.5,United Kingdom
2008-02,5.25,United Kingdom
2008-03,5.25,United Kingdom
2008-04,5.0,United Kingdom
2008-05,5.0,United Kingdom
2008-06,5.0,United Kingdom
2008-07,5.0,United Kingdom
2008-08,5.0,United Kingdom
2008-09,5.0,United Kingdom
2008-10,4.5,United Kingdom
2008-11,3.0,United Kingdom
2008-12,2.0,United Kingdom
2009-01,1.5,United Kingdom
2009-02,1.0,United Kingdom
2009-03,0.5,United Kingdom
2009-04,0.5,United Kingdom
2009-05,0.5,United Kingdom
2009-06,0.5,United Kingdom
2009-07,0.5,United Kingdom
2009-08,0.5,United Kingdom
2009-09,0.5,United Kingdom
2009-10,0.5,United Kingdom
2009-11,0.5,United Kingdom
2009-12,0.5,United Kingdom
2010-01,0.5,United Kingdom
2010-02,0.5,United Kingdom
2010-03,0.5,United Kingdom
2010-04,0.5,United Kingdom
2010-05,0.5,United Kingdom
2010-06,0.5,United Kingdom
2010-07,0.5,United Kingdom
2010-08,0.5,United Kingdom
2010-09,0.5,United Kingdom
2010-10,0.5,United Kingdom
2010-11,0.5,United Kingdom
2010-12,0.5,United Kingdom
2011-01,0.5,United Kingdom
2011-02,0.5,United Kingdom
2011-03,0.5,United Kingdom
2011-04,0.5,United Kingdom
2011-05,0.5,United Kingdom
2011-06,0.5,United Kingdom
2011-07,0.5,United Kingdom
2011-08,0.5,United Kingdom
2011-09,0.5,United Kingdom
2011-10,0.5,United Kingdom
2011-11,0.5,United Kingdom
2011-12,0.5,United Kingdom
2012-01,0.5,United Kingdom
2012-02,0.5,United Kingdom
2012-03,0.5,United Kingdom
2012-04,0.5,United Kingdom
2012-05,0.5,United Kingdom
2012-06,0.5,United Kingdom
2012-07,0.5,United Kingdom
2012-08,0.5,United Kingdom
2012-09,0.5,United Kingdom
2012-10,0.5,United Kingdom
2012-11,0.5,United Kingdom
2012-12,0.5,United Kingdom
2013-01,0.5,United Kingdom
2013-02,0.5,United Kingdom
2013-03,0.5,United Kingdom
2013-04,0.5,United Kingdom
2013-05,0.5,United Kingdom
2013-06,0.5,United Kingdom
2013-07,0.5,United Kingdom
2013-08,0.5,United Kingdom
2013-09,0.5,United Kingdom
2013-10,0.5,United Kingdom
2013-11,0.5,United Kingdom
2013-12,0.5,United Kingdom
2014-01,0.5,United Kingdom
2014-02,0.5,United Kingdom
2014-03,0.5,United Kingdom
2014-04,0.5,United Kingdom
2014-05,0.5,United Kingdom
2014-06,0.5,United Kingdom
2014-07,0.5,United Kingdom
2014-08,0.5,United Kingdom
2014-09,0.5,United Kingdom
2014-10,0.5,United Kingdom
2014-11,0.5,United Kingdom
2014-12,0.5,United Kingdom
2015-01,0.5,United Kingdom
2015-02,0.5,United Kingdom
2015-03,0.5,United Kingdom
2015-04,0.5,United Kingdom
2015-05,0.5,United Kingdom
2015-06,0.5,United Kingdom
2015-07,0.5,United Kingdom
2015-08,0.5,United Kingdom
2015-09,0.5,United Kingdom
2015-10,0.5,United Kingdom
2015-11,0.5,United Kingdom
2015-12,0.5,United Kingdom
2016-01,0.5,United Kingdom
2016-02,0.5,United Kingdom
2016-03,0.5,United Kingdom
2016-04,0.5,United Kingdom
2016-05,0.5,United Kingdom
2016-06,0.5,United Kingdom
2016-07,0.5,United Kingdom
2016-08,0.25,United Kingdom
2016-09,0.25,United Kingdom
2016-10,0.25,United Kingdom
2016-11,0.25,United Kingdom
2016-12,0.25,United Kingdom
2017-01,0.25,United Kingdom
2017-02,0.25,United Kingdom
2017-03,0.25,United Kingdom
2017-04,0.25,United Kingdom
2017-05,0.25,United Kingdom
2017-06,0.25,United Kingdom
2017-07,0.25,United Kingdom
2017-08,0.25,United Kingdom
2017-09,0.25,United Kingdom
2017-10,0.25,United Kingdom
2017-11,0.5,United Kingdom
2017-12,0.5,United Kingdom
2018-01,0.5,United Kingdom
2018-02,0.5,United Kingdom
2018-03,0.5,United Kingdom
2018-04,0.5,United Kingdom
2018-05,0.5,United Kingdom
2018-06,0.5,United Kingdom
2018-07,0.5,United Kingdom
2018-08,0.75,United Kingdom
2018-09,0.75,United Kingdom
2018-10,0.75,United Kingdom
2018-11,0.75,United Kingdom
2018-12,0.75,United Kingdom
2019-01,0.75,United Kingdom
2019-02,0.75,United Kingdom
2019-03,0.75,United Kingdom
2019-04,0.75,United Kingdom
2019-05,0.75,United Kingdom
2019-06,0.75,United Kingdom
2019-07,0.75,United Kingdom
2019-08,0.75,United Kingdom
2019-09,0.75,United Kingdom
2019-10,0.75,United Kingdom
2019-11,0.75,United Kingdom
2019-12,0.75,United Kingdom
2020-01,0.75,United Kingdom
2020-02,0.75,United Kingdom
2020-03,0.1,United Kingdom
2020-04,0.1,United Kingdom
2020-05,0.1,United Kingdom
2020-06,0.1,United Kingdom
2020-07,0.1,United Kingdom
2020-08,0.1,United Kingdom
2020-09,0.1,United Kingdom
2020-10,0.1,United Kingdom
2020-11,0.1,United Kingdom
2020-12,0.1,United Kingdom
2021-01,0.1,United Kingdom
2021-02,0.1,United Kingdom
2021-03,0.1,United Kingdom
2021-04,0.1,United Kingdom
2021-05,0.1,United Kingdom
2021-06,0.1,United Kingdom
2021-07,0.1,United Kingdom
2021-08,0.1,United Kingdom
2021-09,0.1,United Kingdom
2021-10,0.1,United Kingdom
2021-11,0.1,United Kingdom
2021-12,0.25,United Kingdom
2022-01,0.25,United Kingdom
2022-02,0.5,United Kingdom
2022-03,0.75,United Kingdom
2022-04,0.75,United Kingdom
2022-05,1.0,United Kingdom
2022-06,1.25,United Kingdom
2022-07,1.25,United Kingdom
2022-08,1.75,United Kingdom
2022-09,2.25,United Kingdom
2022-10,2.25,United Kingdom
2022-11,3.0,United Kingdom
2022-12,3.5,United Kingdom
2023-01,3.5,United Kingdom
2023-02,4.0,United Kingdom
2023-03,4.25,United Kingdom
2023-04,4.25,United Kingdom
2023-05,4.5,United Kingdom
2023-06,5.0,United Kingdom
2023-07,5.0,United Kingdom
2023-08,5.25,United Kingdom
2023-09,5.25,United Kingdom
2023-10,5.25,United Kingdom
2023-11,5.25,United Kingdom
2023-12,5.25,United Kingdom
2024-01,5.25,United Kingdom
2024-02,5.25,United Kingdom
2024-03,5.25,United Kingdom
2024-04,5.25,United Kingdom
2024-05,5.25,United Kingdom
2024-06,5.25,United Kingdom
2024-07,5.25,United Kingdom
2024-08,5.0,United Kingdom
2024-09,5.0,United Kingdom
1954-07,0.25,United States
1954-08,1.44,United States
1954-09,1.44,United States
1954-10,1.13,United States
1954-11,1.38,United States
1954-12,1.44,United States
1955-01,1.44,United States
1955-02,1.44,United States
1955-03,1.44,United States
1955-04,1.69,United States
1955-05,1.69,United States
1955-06,1.69,United States
1955-07,1.75,United States
1955-08,2.0,United States
1955-09,2.19,United States
1955-10,2.25,United States
1955-11,2.44,United States
1955-12,2.5,United States
1956-01,2.5,United States
1956-02,2.5,United States
1956-03,2.5,United States
1956-04,2.75,United States
1956-05,2.75,United States
1956-06,2.75,United States
1956-07,2.69,United States
1956-08,3.0,United States
1956-09,3.0,United States
1956-10,3.0,United States
1956-11,3.0,United States
1956-12,3.0,United States
1957-01,3.0,United States
1957-02,3.0,United States
1957-03,2.94,United States
1957-04,3.0,United States
1957-05,3.0,United States
1957-06,3.0,United States
1957-07,2.88,United States
1957-08,3.5,United States
1957-09,3.5,United States
1957-10,3.5,United States
1957-11,3.0,United States
1957-12,3.0,United States
1958-01,1.5,United States
1958-02,0.5,United States
1958-03,0.5,United States
1958-04,0.25,United States
1958-05,0.13,United States
1958-06,0.5,United States
1958-07,0.38,United States
1958-08,1.75,United States
1958-09,1.5,United States
1958-10,2.0,United States
1958-11,2.5,United States
1958-12,2.38,United States
1959-01,2.5,United States
1959-02,2.5,United States
1959-03,3.0,United States
1959-04,3.0,United States
1959-05,3.25,United States
1959-06,3.0,United States
1959-07,3.5,United States
1959-08,3.5,United States
1959-09,3.0,United States
1959-10,4.0,United States
1959-11,4.0,United States
1959-12,4.0,United States
1960-01,4.0,United States
1960-02,4.0,United States
1960-03,4.0,United States
1960-04,4.0,United States
1960-05,3.5,United States
1960-06,3.5,United States
1960-07,3.25,United States
1960-08,3.0,United States
1960-09,3.0,United States
1960-10,2.75,United States
1960-11,0.25,United States
1960-12,3.0,United States
1961-01,2.25,United States
1961-02,2.0,United States
1961-03,2.0,United States
1961-04,0.5,United States
1961-05,1.0,United States
1961-06,0.5,United States
1961-07,2.5,United States
1961-08,1.75,United States
1961-09,1.5,United States
1961-10,2.0,United States
1961-11,1.75,United States
1961-12,2.5,United States
1962-01,1.5,United States
1962-02,2.75,United States
1962-03,2.75,United States
1962-04,2.5,United States
1962-05,2.75,United States
1962-06,2.75,United States
1962-07,2.75,United States
1962-08,3.0,United States
1962-09,2.75,United States
1962-10,3.0,United States
1962-11,2.88,United States
1962-12,3.0,United States
1963-01,3.0,United States
1963-02,3.0,United States
1963-03,3.0,United States
1963-04,3.0,United States
1963-05,3.0,United States
1963-06,3.0,United States
1963-07,3.5,United States
1963-08,3.5,United States
1963-09,3.5,United States
1963-10,3.5,United States
1963-11,3.5,United States
1963-12,3.25,United States
1964-01,3.5,United States
1964-02,3.5,United States
1964-03,3.5,United States
1964-04,3.5,United States
1964-05,3.5,United States
1964-06,3.5,United States
1964-07,3.5,United States
1964-08,3.5,United States
1964-09,2.75,United States
1964-10,3.5,United States
1964-11,4.0,United States
1964-12,4.0,United States
1965-01,4.0,United States
1965-02,4.0,United States
1965-03,4.0,United States
1965-04,4.13,United States
1965-05,4.13,United States
1965-06,4.13,United States
1965-07,4.13,United States
1965-08,4.0,United States
1965-09,4.13,United States
1965-10,4.13,United States
1965-11,4.13,United States
1965-12,4.63,United States
1966-01,4.5,United States
1966-02,4.63,United States
1966-03,4.75,United States
1966-04,4.63,United States
1966-05,4.75,United States
1966-06,5.5,United States
1966-07,5.75,United States
1966-08,4.5,United States
1966-09,5.75,United States
1966-10,5.75,United States
1966-11,5.75,United States
1966-12,5.0,United States
1967-01,4.0,United States
1967-02,4.75,United States
1967-03,4.5,United States
1967-04,4.0,United States
1967-05,4.13,United States
1967-06,3.5,United States
1967-07,3.75,United States
1967-08,4.0,United States
1967-09,3.75,United States
1967-10,4.13,United States
1967-11,4.5,United States
1967-12,4.5,United States
1968-01,4.75,United States
1968-02,4.75,United States
1968-03,5.25,United States
1968-04,6.25,United States
1968-05,6.13,United States
1968-06,5.5,United States
1968-07,6.0,United States
1968-08,5.75,United States
1968-09,5.5,United States
1968-10,6.0,United States
1968-11,6.0,United States
1968-12,4.0,United States
1969-01,6.38,United States
1969-02,7.0,United States
1969-03,6.25,United States
1969-04,8.0,United States
1969-05,9.38,United States
1969-06,7.5,United States
1969-07,8.75,United States
1969-08,9.75,United States
1969-09,8.5,United States
1969-10,9.0,United States
1969-11,9.25,United States
1969-12,5.0,United States
1970-01,9.38,United States
1970-02,8.5,United States
1970-03,7.5,United States
1970-04,8.5,United States
1970-05,7.88,United States
1970-06,5.75,United States
1970-07,6.75,United States
1970-08,6.5,United States
1970-09,5.0,United States
1970-10,6.13,United States
1970-11,5.5,United States
1970-12,3.0,United States
1971-01,4.0,United States
1971-02,3.38,United States
1971-03,4.5,United States
1971-04,4.25,United States
1971-05,4.88,United States
1971-06,4.75,United States
1971-07,5.5,United States
1971-08,5.75,United States
1971-09,5.38,United States
1971-10,5.13,United States
1971-11,4.25,United States
1971-12,3.0,United States
1972-01,3.13,United States
1972-02,3.25,United States
1972-03,4.0,United States
1972-04,4.31,United States
1972-05,4.75,United States
1972-06,4.5,United States
1972-07,4.5,United States
1972-08,5.13,United States
1972-09,4.88,United States
1972-10,4.88,United States
1972-11,5.19,United States
1972-12,5.5,United States
1973-01,6.5,United States
1973-02,7.5,United States
1973-03,7.38,United States
1973-04,7.63,United States
1973-05,8.13,United States
1973-06,8.88,United States
1973-07,11.22,United States
1973-08,11.22,United States
1973-09,10.82,United States
1973-10,10.61,United States
1973-11,10.34,United States
1973-12,9.83,United States
1974-01,9.31,United States
1974-02,8.87,United States
1974-03,9.95,United States
1974-04,11.0,United States
1974-05,11.64,United States
1974-06,13.31,United States
1974-07,12.06,United States
1974-08,11.6,United States
1974-09,11.11,United States
1974-10,9.66,United States
1974-11,9.47,United States
1974-12,3.87,United States
1975-01,6.76,United States
1975-02,6.07,United States
1975-03,5.39,United States
1975-04,7.03,United States
1975-05,5.23,United States
1975-06,5.97,United States
1975-07,6.23,United States
1975-08,6.13,United States
1975-09,6.22,United States
1975-10,5.65,United States
1975-11,5.29,United States
1975-12,5.37,United States
1976-01,4.84,United States
1976-02,4.89,United States
1976-03,5.07,United States
1976-04,5.1,United States
1976-05,5.67,United States
1976-06,5.71,United States
1976-07,5.32,United States
1976-08,5.31,United States
1976-09,5.31,United States
1976-10,5.02,United States
1976-11,4.69,United States
1976-12,4.17,United States
1977-01,4.65,United States
1977-02,4.73,United States
1977-03,4.72,United States
1977-04,5.12,United States
1977-05,5.47,United States
1977-06,5.64,United States
1977-07,5.86,United States
1977-08,6.03,United States
1977-09,6.46,United States
1977-10,6.6,United States
1977-11,6.56,United States
1977-12,6.53,United States
1978-01,6.79,United States
1978-02,6.83,United States
1978-03,6.97,United States
1978-04,7.25,United States
1978-05,7.43,United States
1978-06,8.01,United States
1978-07,8.0,United States
1978-08,8.4,United States
1978-09,8.9,United States
1978-10,9.35,United States
1978-11,9.94,United States
1978-12,10.84,United States
1979-01,10.57,United States
1979-02,10.24,United States
1979-03,10.07,United States
1979-04,10.43,United States
1979-05,10.31,United States
1979-06,10.54,United States
1979-07,10.81,United States
1979-08,11.29,United States
1979-09,12.16,United States
1979-10,14.82,United States
1979-11,13.96,United States
1979-12,14.77,United States
1980-01,13.4,United States
1980-02,16.33,United States
1980-03,19.85,United States
1980-04,14.64,United States
1980-05,11.06,United States
1980-06,10.44,United States
1980-07,9.93,United States
1980-08,10.74,United States
1980-09,13.19,United States
1980-10,13.77,United States
1980-11,18.56,United States
1980-12,22.0,United States
1981-01,17.25,United States
1981-02,15.53,United States
1981-03,14.63,United States
1981-04,18.92,United States
1981-05,17.56,United States
1981-06,18.64,United States
1981-07,17.46,United States
1981-08,16.83,United States
1981-09,16.58,United States
1981-10,14.44,United States
1981-11,12.44,United States
1981-12,13.13,United States
1982-01,14.21,United States
1982-02,13.74,United States
1982-03,16.8,United States
1982-04,15.28,United States
1982-05,13.38,United States
1982-06,14.58,United States
1982-07,11.41,United States
1982-08,10.63,United States
1982-09,12.17,United States
1982-10,9.41,United States
1982-11,8.93,United States
1982-12,11.2,United States
1983-01,8.56,United States
1983-02,8.53,United States
1983-03,10.81,United States
1983-04,8.84,United States
1983-05,8.94,United States
1983-06,10.06,United States
1983-07,9.52,United States
1983-08,9.59,United States
1983-09,10.59,United States
1983-10,9.43,United States
1983-11,9.34,United States
1983-12,9.92,United States
1984-01,9.35,United States
1984-02,9.45,United States
1984-03,10.24,United States
1984-04,10.9,United States
1984-05,10.81,United States
1984-06,10.85,United States
1984-07,11.83,United States
1984-08,11.64,United States
1984-09,11.23,United States
1984-10,9.99,United States
1984-11,8.92,United States
1984-12,8.74,United States
1985-01,8.73,United States
1985-02,8.74,United States
1985-03,8.58,United States
1985-04,8.58,United States
1985-05,7.64,United States
1985-06,7.95,United States
1985-07,8.61,United States
1985-08,7.8,United States
1985-09,8.84,United States
1985-10,8.08,United States
1985-11,8.54,United States
1985-12,7.75,United States
1986-01,7.75,United States
1986-02,7.75,United States
1986-03,7.25,United States
1986-04,6.75,United States
1986-05,6.8125,United States
1986-06,6.875,United States
1986-07,6.375,United States
1986-08,5.875,United States
1986-09,5.875,United States
1986-10,5.875,United States
1986-11,5.875,United States
1986-12,5.875,United States
1987-01,6.0,United States
1987-02,6.0,United States
1987-03,6.0,United States
1987-04,6.5,United States
1987-05,6.75,United States
1987-06,6.75,United States
1987-07,6.625,United States
1987-08,6.75,United States
1987-09,7.3125,United States
1987-10,7.3125,United States
1987-11,6.8125,United States
1987-12,6.8125,United States
1988-01,6.625,United States
1988-02,6.5,United States
1988-03,6.75,United States
1988-04,6.75,United States
1988-05,7.25,United States
1988-06,7.4375,United States
1988-07,7.6875,United States
1988-08,8.125,United States
1988-09,8.125,United States
1988-10,8.125,United States
1988-11,8.375,United States
1988-12,8.6875,United States
1989-01,9.0,United States
1989-02,9.75,United States
1989-03,9.75,United States
1989-04,9.75,United States
1989-05,9.8125,United States
1989-06,9.5625,United States
1989-07,9.0625,United States
1989-08,9.0625,United States
1989-09,9.0625,United States
1989-10,8.75,United States
1989-11,8.5,United States
1989-12,8.25,United States
1990-01,8.25,United States
1990-02,8.25,United States
1990-03,8.25,United States
1990-04,8.25,United States
1990-05,8.25,United States
1990-06,8.25,United States
1990-07,8.0,United States
1990-08,8.0,United States
1990-09,8.0,United States
1990-10,7.75,United States
1990-11,7.5,United States
1990-12,7.0,United States
1991-01,6.75,United States
1991-02,6.25,United States
1991-03,6.0,United States
1991-04,5.75,United States
1991-05,5.75,United States
1991-06,5.75,United States
1991-07,5.75,United States
1991-08,5.5,United States
1991-09,5.25,United States
1991-10,5.0,United States
1991-11,4.75,United States
1991-12,4.0,United States
1992-01,4.0,United States
1992-02,4.0,United States
1992-03,4.0,United States
1992-04,3.75,United States
1992-05,3.75,United States
1992-06,3.75,United States
1992-07,3.25,United States
1992-08,3.25,United States
1992-09,3.0,United States
1992-10,3.0,United States
1992-11,3.0,United States
1992-12,3.0,United States
1993-01,3.0,United States
1993-02,3.0,United States
1993-03,3.0,United States
1993-04,3.0,United States
1993-05,3.0,United States
1993-06,3.0,United States
1993-07,3.0,United States
1993-08,3.0,United States
1993-09,3.0,United States
1993-10,3.0,United States
1993-11,3.0,United States
1993-12,3.0,United States
1994-01,3.0,United States
1994-02,3.25,United States
1994-03,3.5,United States
1994-04,3.75,United States
1994-05,4.25,United States
1994-06,4.25,United States
1994-07,4.25,United States
1994-08,4.75,United States
