TIME_PERIOD,exchange_rate,Unit,country
2010-08,122.55,"Index, 2020 = 100",Canada
2010-09,122.93,"Index, 2020 = 100",Canada
2010-10,123.61,"Index, 2020 = 100",Canada
2010-11,124.55,"Index, 2020 = 100",Canada
2010-12,125.42,"Index, 2020 = 100",Canada
2011-01,126.61,"Index, 2020 = 100",Canada
2011-02,126.66,"Index, 2020 = 100",Canada
2011-03,127.93,"Index, 2020 = 100",Canada
2011-04,129.37,"Index, 2020 = 100",Canada
2011-05,128.35,"Index, 2020 = 100",Canada
2011-06,126.33,"Index, 2020 = 100",Canada
2011-07,129.19,"Index, 2020 = 100",Canada
2011-08,125.94,"Index, 2020 = 100",Canada
2011-09,124.81,"Index, 2020 = 100",Canada
2011-10,123.28,"Index, 2020 = 100",Canada
2011-11,123.12,"Index, 2020 = 100",Canada
2011-12,123.3,"Index, 2020 = 100",Canada
2012-01,124.7,"Index, 2020 = 100",Canada
2012-02,125.85,"Index, 2020 = 100",Canada
2012-03,126.25,"Index, 2020 = 100",Canada
2012-04,126.67,"Index, 2020 = 100",Canada
2012-05,125.32,"Index, 2020 = 100",Canada
2012-06,123.35,"Index, 2020 = 100",Canada
2012-07,124.98,"Index, 2020 = 100",Canada
2012-08,126.93,"Index, 2020 = 100",Canada
2012-09,127.58,"Index, 2020 = 100",Canada
2012-10,126.56,"Index, 2020 = 100",Canada
2012-11,125.76,"Index, 2020 = 100",Canada
2012-12,125.75,"Index, 2020 = 100",Canada
2013-01,125.43,"Index, 2020 = 100",Canada
2013-02,124.3,"Index, 2020 = 100",Canada
2013-03,122.72,"Index, 2020 = 100",Canada
2013-04,123.26,"Index, 2020 = 100",Canada
2013-05,123.39,"Index, 2020 = 100",Canada
2013-06,122.0,"Index, 2020 = 100",Canada
2013-07,121.12,"Index, 2020 = 100",Canada
2013-08,120.65,"Index, 2020 = 100",Canada
2013-09,121.18,"Index, 2020 = 100",Canada
2013-10,120.44,"Index, 2020 = 100",Canada
2013-11,119.49,"Index, 2020 = 100",Canada
2013-12,117.26,"Index, 2020 = 100",Canada
2014-01,114.64,"Index, 2020 = 100",Canada
2014-02,113.75,"Index, 2020 = 100",Canada
2014-03,112.92,"Index, 2020 = 100",Canada
2014-04,113.91,"Index, 2020 = 100",Canada
2014-05,115.18,"Index, 2020 = 100",Canada
2014-06,115.84,"Index, 2020 = 100",Canada
2014-07,116.94,"Index, 2020 = 100",Canada
2014-08,115.34,"Index, 2020 = 100",Canada
2014-09,115.22,"Index, 2020 = 100",Canada
2014-10,113.87,"Index, 2020 = 100",Canada
2014-11,113.46,"Index, 2020 = 100",Canada
2014-12,111.92,"Index, 2020 = 100",Canada
2015-01,108.23,"Index, 2020 = 100",Canada
2015-02,105.31,"Index, 2020 = 100",Canada
2015-03,105.5,"Index, 2020 = 100",Canada
2015-04,107.2,"Index, 2020 = 100",Canada
2015-05,108.6,"Index, 2020 = 100",Canada
2015-06,107.13,"Index, 2020 = 100",Canada
2015-07,103.74,"Index, 2020 = 100",Canada
2015-08,101.71,"Index, 2020 = 100",Canada
2015-09,100.68,"Index, 2020 = 100",Canada
2015-10,101.99,"Index, 2020 = 100",Canada
2015-11,101.28,"Index, 2020 = 100",Canada
2015-12,97.85,"Index, 2020 = 100",Canada
2016-01,95.14,"Index, 2020 = 100",Canada
2016-02,97.77,"Index, 2020 = 100",Canada
2016-03,101.64,"Index, 2020 = 100",Canada
2016-04,104.19,"Index, 2020 = 100",Canada
2016-05,103.85,"Index, 2020 = 100",Canada
2016-06,104.27,"Index, 2020 = 100",Canada
2016-07,103.35,"Index, 2020 = 100",Canada
2016-08,103.1,"Index, 2020 = 100",Canada
2016-09,102.32,"Index, 2020 = 100",Canada
2016-10,101.61,"Index, 2020 = 100",Canada
2016-11,100.62,"Index, 2020 = 100",Canada
2016-12,101.81,"Index, 2020 = 100",Canada
2017-01,103.39,"Index, 2020 = 100",Canada
2017-02,103.57,"Index, 2020 = 100",Canada
2017-03,100.94,"Index, 2020 = 100",Canada
2017-04,100.4,"Index, 2020 = 100",Canada
2017-05,98.69,"Index, 2020 = 100",Canada
2017-06,100.3,"Index, 2020 = 100",Canada
2017-07,104.57,"Index, 2020 = 100",Canada
2017-08,104.81,"Index, 2020 = 100",Canada
2017-09,107.17,"Index, 2020 = 100",Canada
2017-10,105.31,"Index, 2020 = 100",Canada
2017-11,104.2,"Index, 2020 = 100",Canada
2017-12,103.63,"Index, 2020 = 100",Canada
2018-01,106.02,"Index, 2020 = 100",Canada
2018-02,104.65,"Index, 2020 = 100",Canada
2018-03,101.81,"Index, 2020 = 100",Canada
2018-04,103.34,"Index, 2020 = 100",Canada
2018-05,103.1,"Index, 2020 = 100",Canada
2018-06,101.53,"Index, 2020 = 100",Canada
2018-07,101.67,"Index, 2020 = 100",Canada
2018-08,102.34,"Index, 2020 = 100",Canada
2018-09,101.67,"Index, 2020 = 100",Canada
2018-10,102.43,"Index, 2020 = 100",Canada
2018-11,101.27,"Index, 2020 = 100",Canada
2018-12,99.5,"Index, 2020 = 100",Canada
2019-01,100.02,"Index, 2020 = 100",Canada
2019-02,101.31,"Index, 2020 = 100",Canada
2019-03,100.37,"Index, 2020 = 100",Canada
2019-04,100.26,"Index, 2020 = 100",Canada
2019-05,100.1,"Index, 2020 = 100",Canada
2019-06,100.97,"Index, 2020 = 100",Canada
2019-07,102.95,"Index, 2020 = 100",Canada
2019-08,101.8,"Index, 2020 = 100",Canada
2019-09,101.51,"Index, 2020 = 100",Canada
2019-10,101.82,"Index, 2020 = 100",Canada
2019-11,101.28,"Index, 2020 = 100",Canada
2019-12,101.6,"Index, 2020 = 100",Canada
2020-01,102.29,"Index, 2020 = 100",Canada
2020-02,101.3,"Index, 2020 = 100",Canada
2020-03,97.02,"Index, 2020 = 100",Canada
2020-04,96.76,"Index, 2020 = 100",Canada
2020-05,97.43,"Index, 2020 = 100",Canada
2020-06,99.9,"Index, 2020 = 100",Canada
2020-07,99.58,"Index, 2020 = 100",Canada
2020-08,100.64,"Index, 2020 = 100",Canada
2020-09,100.44,"Index, 2020 = 100",Canada
2020-10,100.64,"Index, 2020 = 100",Canada
2020-11,101.51,"Index, 2020 = 100",Canada
2020-12,102.49,"Index, 2020 = 100",Canada
2021-01,103.3,"Index, 2020 = 100",Canada
2021-02,103.9,"Index, 2020 = 100",Canada
2021-03,105.24,"Index, 2020 = 100",Canada
2021-04,105.37,"Index, 2020 = 100",Canada
2021-05,108.18,"Index, 2020 = 100",Canada
2021-06,107.13,"Index, 2020 = 100",Canada
2021-07,105.1,"Index, 2020 = 100",Canada
2021-08,104.56,"Index, 2020 = 100",Canada
2021-09,103.89,"Index, 2020 = 100",Canada
2021-10,106.13,"Index, 2020 = 100",Canada
2021-11,105.21,"Index, 2020 = 100",Canada
2021-12,103.03,"Index, 2020 = 100",Canada
2022-01,104.51,"Index, 2020 = 100",Canada
2022-02,103.91,"Index, 2020 = 100",Canada
2022-03,105.1,"Index, 2020 = 100",Canada
2022-04,105.88,"Index, 2020 = 100",Canada
2022-05,105.09,"Index, 2020 = 100",Canada
2022-06,105.03,"Index, 2020 = 100",Canada
2022-07,104.81,"Index, 2020 = 100",Canada
2022-08,104.51,"Index, 2020 = 100",Canada
2022-09,101.85,"Index, 2020 = 100",Canada
2022-10,99.37,"Index, 2020 = 100",Canada
2022-11,100.53,"Index, 2020 = 100",Canada
2022-12,98.25,"Index, 2020 = 100",Canada
2023-01,98.54,"Index, 2020 = 100",Canada
2023-02,98.49,"Index, 2020 = 100",Canada
2023-03,96.89,"Index, 2020 = 100",Canada
2023-04,98.03,"Index, 2020 = 100",Canada
2023-05,98.12,"Index, 2020 = 100",Canada
2023-06,99.5,"Index, 2020 = 100",Canada
2023-07,100.03,"Index, 2020 = 100",Canada
2023-08,98.46,"Index, 2020 = 100",Canada
2023-09,98.22,"Index, 2020 = 100",Canada
2023-10,97.52,"Index, 2020 = 100",Canada
2023-11,97.06,"Index, 2020 = 100",Canada
2023-12,98.44,"Index, 2020 = 100",Canada
2024-01,98.12,"Index, 2020 = 100",Canada
2024-02,97.6,"Index, 2020 = 100",Canada
2024-03,97.12,"Index, 2020 = 100",Canada
2024-04,96.78,"Index, 2020 = 100",Canada
2024-05,97.03,"Index, 2020 = 100",Canada
2024-06,97.2,"Index, 2020 = 100",Canada
2024-07,97.32,"Index, 2020 = 100",Canada
2024-08,97.65,"Index, 2020 = 100",Canada
1964-01,126.22,"Index, 2020 = 100",France
1964-02,125.98,"Index, 2020 = 100",France
1964-03,125.82,"Index, 2020 = 100",France
1964-04,125.52,"Index, 2020 = 100",France
1964-05,126.07,"Index, 2020 = 100",France
1964-06,126.27,"Index, 2020 = 100",France
1964-07,126.13,"Index, 2020 = 100",France
1964-08,125.72,"Index, 2020 = 100",France
1964-09,126.02,"Index, 2020 = 100",France
1964-10,125.89,"Index, 2020 = 100",France
1964-11,125.36,"Index, 2020 = 100",France
1964-12,124.71,"Index, 2020 = 100",France
1965-01,124.48,"Index, 2020 = 100",France
1965-02,124.65,"Index, 2020 = 100",France
1965-03,124.21,"Index, 2020 = 100",France
1965-04,123.86,"Index, 2020 = 100",France
1965-05,123.89,"Index, 2020 = 100",France
1965-06,125.59,"Index, 2020 = 100",France
1965-07,124.26,"Index, 2020 = 100",France
1965-08,123.58,"Index, 2020 = 100",France
1965-09,123.58,"Index, 2020 = 100",France
1965-10,123.49,"Index, 2020 = 100",France
1965-11,123.03,"Index, 2020 = 100",France
1965-12,122.84,"Index, 2020 = 100",France
1966-01,123.16,"Index, 2020 = 100",France
1966-02,122.88,"Index, 2020 = 100",France
1966-03,123.04,"Index, 2020 = 100",France
1966-04,122.58,"Index, 2020 = 100",France
1966-05,122.58,"Index, 2020 = 100",France
1966-06,122.36,"Index, 2020 = 100",France
1966-07,122.61,"Index, 2020 = 100",France
1966-08,122.4,"Index, 2020 = 100",France
1966-09,122.15,"Index, 2020 = 100",France
1966-10,121.29,"Index, 2020 = 100",France
1966-11,121.24,"Index, 2020 = 100",France
1966-12,120.77,"Index, 2020 = 100",France
1967-01,121.2,"Index, 2020 = 100",France
1967-02,121.06,"Index, 2020 = 100",France
1967-03,120.89,"Index, 2020 = 100",France
1967-04,120.6,"Index, 2020 = 100",France
1967-05,121.37,"Index, 2020 = 100",France
1967-06,121.55,"Index, 2020 = 100",France
1967-07,122.07,"Index, 2020 = 100",France
1967-08,122.15,"Index, 2020 = 100",France
1967-09,122.07,"Index, 2020 = 100",France
1967-10,122.81,"Index, 2020 = 100",France
1967-11,124.2,"Index, 2020 = 100",France
1967-12,126.13,"Index, 2020 = 100",France
1968-01,126.2,"Index, 2020 = 100",France
1968-02,126.39,"Index, 2020 = 100",France
1968-03,126.03,"Index, 2020 = 100",France
1968-04,125.44,"Index, 2020 = 100",France
1968-05,125.77,"Index, 2020 = 100",France
1968-06,125.19,"Index, 2020 = 100",France
1968-07,125.56,"Index, 2020 = 100",France
1968-08,126.15,"Index, 2020 = 100",France
1968-09,126.34,"Index, 2020 = 100",France
1968-10,127.39,"Index, 2020 = 100",France
1968-11,127.37,"Index, 2020 = 100",France
1968-12,127.91,"Index, 2020 = 100",France
1969-01,128.79,"Index, 2020 = 100",France
1969-02,128.83,"Index, 2020 = 100",France
1969-03,128.89,"Index, 2020 = 100",France
1969-04,128.83,"Index, 2020 = 100",France
1969-05,128.65,"Index, 2020 = 100",France
1969-06,128.87,"Index, 2020 = 100",France
1969-07,129.24,"Index, 2020 = 100",France
1969-08,119.77,"Index, 2020 = 100",France
1969-09,115.81,"Index, 2020 = 100",France
1969-10,113.19,"Index, 2020 = 100",France
1969-11,113.21,"Index, 2020 = 100",France
1969-12,113.01,"Index, 2020 = 100",France
1970-01,113.74,"Index, 2020 = 100",France
1970-02,113.86,"Index, 2020 = 100",France
1970-03,113.71,"Index, 2020 = 100",France
1970-04,113.54,"Index, 2020 = 100",France
1970-05,114.2,"Index, 2020 = 100",France
1970-06,114.49,"Index, 2020 = 100",France
1970-07,114.39,"Index, 2020 = 100",France
1970-08,114.2,"Index, 2020 = 100",France
1970-09,114.31,"Index, 2020 = 100",France
1970-10,113.76,"Index, 2020 = 100",France
1970-11,113.95,"Index, 2020 = 100",France
1970-12,113.74,"Index, 2020 = 100",France
1971-01,113.2,"Index, 2020 = 100",France
1971-02,113.4,"Index, 2020 = 100",France
1971-03,113.07,"Index, 2020 = 100",France
1971-04,113.18,"Index, 2020 = 100",France
1971-05,112.34,"Index, 2020 = 100",France
1971-06,111.92,"Index, 2020 = 100",France
1971-07,112.03,"Index, 2020 = 100",France
1971-08,110.96,"Index, 2020 = 100",France
1971-09,109.3,"Index, 2020 = 100",France
1971-10,108.14,"Index, 2020 = 100",France
1971-11,108.26,"Index, 2020 = 100",France
1971-12,108.68,"Index, 2020 = 100",France
1972-01,111.83,"Index, 2020 = 100",France
1972-02,112.6,"Index, 2020 = 100",France
1972-03,113.06,"Index, 2020 = 100",France
1972-04,113.37,"Index, 2020 = 100",France
1972-05,113.94,"Index, 2020 = 100",France
1972-06,114.11,"Index, 2020 = 100",France
1972-07,114.7,"Index, 2020 = 100",France
1972-08,115.19,"Index, 2020 = 100",France
1972-09,114.99,"Index, 2020 = 100",France
1972-10,115.34,"Index, 2020 = 100",France
1972-11,115.28,"Index, 2020 = 100",France
1972-12,114.34,"Index, 2020 = 100",France
1973-01,113.37,"Index, 2020 = 100",France
1973-02,115.18,"Index, 2020 = 100",France
1973-03,116.79,"Index, 2020 = 100",France
1973-04,116.28,"Index, 2020 = 100",France
1973-05,117.04,"Index, 2020 = 100",France
1973-06,119.19,"Index, 2020 = 100",France
1973-07,119.96,"Index, 2020 = 100",France
1973-08,116.67,"Index, 2020 = 100",France
1973-09,116.59,"Index, 2020 = 100",France
1973-10,117.2,"Index, 2020 = 100",France
1973-11,116.49,"Index, 2020 = 100",France
1973-12,114.28,"Index, 2020 = 100",France
1974-01,109.44,"Index, 2020 = 100",France
1974-02,108.72,"Index, 2020 = 100",France
1974-03,109.21,"Index, 2020 = 100",France
1974-04,106.31,"Index, 2020 = 100",France
1974-05,104.62,"Index, 2020 = 100",France
1974-06,108.31,"Index, 2020 = 100",France
1974-07,109.47,"Index, 2020 = 100",France
1974-08,110.99,"Index, 2020 = 100",France
1974-09,111.43,"Index, 2020 = 100",France
1974-10,111.54,"Index, 2020 = 100",France
1974-11,111.04,"Index, 2020 = 100",France
1974-12,113.16,"Index, 2020 = 100",France
1975-01,114.98,"Index, 2020 = 100",France
1975-02,115.61,"Index, 2020 = 100",France
1975-03,117.14,"Index, 2020 = 100",France
1975-04,118.7,"Index, 2020 = 100",France
1975-05,122.17,"Index, 2020 = 100",France
1975-06,123.48,"Index, 2020 = 100",France
1975-07,121.83,"Index, 2020 = 100",France
1975-08,121.38,"Index, 2020 = 100",France
1975-09,120.4,"Index, 2020 = 100",France
1975-10,121.7,"Index, 2020 = 100",France
1975-11,122.01,"Index, 2020 = 100",France
1975-12,121.73,"Index, 2020 = 100",France
1976-01,121.22,"Index, 2020 = 100",France
1976-02,122.68,"Index, 2020 = 100",France
1976-03,120.73,"Index, 2020 = 100",France
1976-04,120.38,"Index, 2020 = 100",France
1976-05,119.49,"Index, 2020 = 100",France
1976-06,119.41,"Index, 2020 = 100",France
1976-07,116.97,"Index, 2020 = 100",France
1976-08,113.36,"Index, 2020 = 100",France
1976-09,114.29,"Index, 2020 = 100",France
1976-10,112.26,"Index, 2020 = 100",France
1976-11,112.15,"Index, 2020 = 100",France
1976-12,111.11,"Index, 2020 = 100",France
1977-01,110.7,"Index, 2020 = 100",France
1977-02,110.5,"Index, 2020 = 100",France
1977-03,110.68,"Index, 2020 = 100",France
1977-04,110.91,"Index, 2020 = 100",France
1977-05,111.27,"Index, 2020 = 100",France
1977-06,111.41,"Index, 2020 = 100",France
1977-07,113.52,"Index, 2020 = 100",France
1977-08,113.36,"Index, 2020 = 100",France
1977-09,113.45,"Index, 2020 = 100",France
1977-10,113.71,"Index, 2020 = 100",France
1977-11,112.49,"Index, 2020 = 100",France
1977-12,111.07,"Index, 2020 = 100",France
1978-01,110.73,"Index, 2020 = 100",France
1978-02,106.9,"Index, 2020 = 100",France
1978-03,108.95,"Index, 2020 = 100",France
1978-04,112.54,"Index, 2020 = 100",France
1978-05,114.02,"Index, 2020 = 100",France
1978-06,114.56,"Index, 2020 = 100",France
1978-07,116.98,"Index, 2020 = 100",France
1978-08,116.68,"Index, 2020 = 100",France
1978-09,115.37,"Index, 2020 = 100",France
1978-10,114.88,"Index, 2020 = 100",France
1978-11,114.61,"Index, 2020 = 100",France
1978-12,115.12,"Index, 2020 = 100",France
1979-01,115.84,"Index, 2020 = 100",France
1979-02,115.39,"Index, 2020 = 100",France
1979-03,115.35,"Index, 2020 = 100",France
1979-04,114.83,"Index, 2020 = 100",France
1979-05,114.33,"Index, 2020 = 100",France
1979-06,114.61,"Index, 2020 = 100",France
1979-07,114.98,"Index, 2020 = 100",France
1979-08,115.39,"Index, 2020 = 100",France
1979-09,115.97,"Index, 2020 = 100",France
1979-10,117.02,"Index, 2020 = 100",France
1979-11,118.3,"Index, 2020 = 100",France
1979-12,119.0,"Index, 2020 = 100",France
1980-01,119.54,"Index, 2020 = 100",France
1980-02,118.77,"Index, 2020 = 100",France
1980-03,118.25,"Index, 2020 = 100",France
1980-04,118.74,"Index, 2020 = 100",France
1980-05,119.05,"Index, 2020 = 100",France
1980-06,119.52,"Index, 2020 = 100",France
1980-07,121.23,"Index, 2020 = 100",France
1980-08,121.08,"Index, 2020 = 100",France
1980-09,120.6,"Index, 2020 = 100",France
1980-10,120.24,"Index, 2020 = 100",France
1980-11,118.52,"Index, 2020 = 100",France
1980-12,118.01,"Index, 2020 = 100",France
1981-01,117.04,"Index, 2020 = 100",France
1981-02,115.2,"Index, 2020 = 100",France
1981-03,115.01,"Index, 2020 = 100",France
1981-04,115.17,"Index, 2020 = 100",France
1981-05,112.32,"Index, 2020 = 100",France
1981-06,112.8,"Index, 2020 = 100",France
1981-07,113.89,"Index, 2020 = 100",France
1981-08,113.5,"Index, 2020 = 100",France
1981-09,116.01,"Index, 2020 = 100",France
1981-10,114.56,"Index, 2020 = 100",France
1981-11,113.5,"Index, 2020 = 100",France
1981-12,112.69,"Index, 2020 = 100",France
1982-01,112.31,"Index, 2020 = 100",France
1982-02,112.56,"Index, 2020 = 100",France
1982-03,113.31,"Index, 2020 = 100",France
1982-04,113.3,"Index, 2020 = 100",France
1982-05,114.34,"Index, 2020 = 100",France
1982-06,109.43,"Index, 2020 = 100",France
1982-07,106.37,"Index, 2020 = 100",France
1982-08,105.94,"Index, 2020 = 100",France
1982-09,104.46,"Index, 2020 = 100",France
1982-10,104.76,"Index, 2020 = 100",France
1982-11,105.82,"Index, 2020 = 100",France
1982-12,108.51,"Index, 2020 = 100",France
1983-01,109.32,"Index, 2020 = 100",France
1983-02,109.57,"Index, 2020 = 100",France
1983-03,108.88,"Index, 2020 = 100",France
1983-04,105.93,"Index, 2020 = 100",France
1983-05,105.21,"Index, 2020 = 100",France
1983-06,104.79,"Index, 2020 = 100",France
1983-07,105.12,"Index, 2020 = 100",France
1983-08,104.35,"Index, 2020 = 100",France
1983-09,104.44,"Index, 2020 = 100",France
1983-10,104.52,"Index, 2020 = 100",France
1983-11,104.01,"Index, 2020 = 100",France
1983-12,103.36,"Index, 2020 = 100",France
1984-01,102.66,"Index, 2020 = 100",France
1984-02,103.37,"Index, 2020 = 100",France
1984-03,104.64,"Index, 2020 = 100",France
1984-04,104.47,"Index, 2020 = 100",France
1984-05,103.8,"Index, 2020 = 100",France
1984-06,104.38,"Index, 2020 = 100",France
1984-07,104.41,"Index, 2020 = 100",France
1984-08,104.38,"Index, 2020 = 100",France
1984-09,103.42,"Index, 2020 = 100",France
1984-10,103.54,"Index, 2020 = 100",France
1984-11,104.2,"Index, 2020 = 100",France
1984-12,103.45,"Index, 2020 = 100",France
1985-01,103.32,"Index, 2020 = 100",France
1985-02,102.88,"Index, 2020 = 100",France
1985-03,103.1,"Index, 2020 = 100",France
1985-04,104.65,"Index, 2020 = 100",France
1985-05,104.76,"Index, 2020 = 100",France
1985-06,105.34,"Index, 2020 = 100",France
1985-07,106.93,"Index, 2020 = 100",France
1985-08,108.51,"Index, 2020 = 100",France
1985-09,108.16,"Index, 2020 = 100",France
1985-10,109.79,"Index, 2020 = 100",France
1985-11,110.09,"Index, 2020 = 100",France
1985-12,110.85,"Index, 2020 = 100",France
1986-01,111.12,"Index, 2020 = 100",France
1986-02,111.66,"Index, 2020 = 100",France
1986-03,112.26,"Index, 2020 = 100",France
1986-04,108.76,"Index, 2020 = 100",France
1986-05,108.53,"Index, 2020 = 100",France
1986-06,108.82,"Index, 2020 = 100",France
1986-07,108.93,"Index, 2020 = 100",France
1986-08,109.31,"Index, 2020 = 100",France
1986-09,109.4,"Index, 2020 = 100",France
1986-10,110.8,"Index, 2020 = 100",France
1986-11,111.07,"Index, 2020 = 100",France
1986-12,111.11,"Index, 2020 = 100",France
1987-01,112.03,"Index, 2020 = 100",France
1987-02,112.48,"Index, 2020 = 100",France
1987-03,111.7,"Index, 2020 = 100",France
1987-04,111.52,"Index, 2020 = 100",France
1987-05,111.38,"Index, 2020 = 100",France
1987-06,111.27,"Index, 2020 = 100",France
1987-07,111.48,"Index, 2020 = 100",France
1987-08,110.91,"Index, 2020 = 100",France
1987-09,110.81,"Index, 2020 = 100",France
1987-10,110.66,"Index, 2020 = 100",France
1987-11,110.68,"Index, 2020 = 100",France
1987-12,111.14,"Index, 2020 = 100",France
1988-01,111.14,"Index, 2020 = 100",France
1988-02,110.28,"Index, 2020 = 100",France
1988-03,109.66,"Index, 2020 = 100",France
1988-04,109.42,"Index, 2020 = 100",France
1988-05,109.31,"Index, 2020 = 100",France
1988-06,109.21,"Index, 2020 = 100",France
1988-07,108.58,"Index, 2020 = 100",France
1988-08,107.51,"Index, 2020 = 100",France
1988-09,107.52,"Index, 2020 = 100",France
1988-10,107.3,"Index, 2020 = 100",France
1988-11,107.4,"Index, 2020 = 100",France
1988-12,106.85,"Index, 2020 = 100",France
1989-01,105.69,"Index, 2020 = 100",France
1989-02,105.46,"Index, 2020 = 100",France
1989-03,106.02,"Index, 2020 = 100",France
1989-04,106.23,"Index, 2020 = 100",France
1989-05,105.57,"Index, 2020 = 100",France
1989-06,105.42,"Index, 2020 = 100",France
1989-07,106.18,"Index, 2020 = 100",France
1989-08,106.11,"Index, 2020 = 100",France
1989-09,105.86,"Index, 2020 = 100",France
1989-10,106.97,"Index, 2020 = 100",France
1989-11,107.59,"Index, 2020 = 100",France
1989-12,108.64,"Index, 2020 = 100",France
1990-01,109.44,"Index, 2020 = 100",France
1990-02,109.31,"Index, 2020 = 100",France
1990-03,109.82,"Index, 2020 = 100",France
1990-04,110.64,"Index, 2020 = 100",France
1990-05,110.03,"Index, 2020 = 100",France
1990-06,109.16,"Index, 2020 = 100",France
1990-07,109.25,"Index, 2020 = 100",France
1990-08,110.14,"Index, 2020 = 100",France
1990-09,110.46,"Index, 2020 = 100",France
1990-10,110.49,"Index, 2020 = 100",France
1990-11,110.52,"Index, 2020 = 100",France
1990-12,109.83,"Index, 2020 = 100",France
1991-01,109.22,"Index, 2020 = 100",France
1991-02,109.04,"Index, 2020 = 100",France
1991-03,107.45,"Index, 2020 = 100",France
1991-04,106.26,"Index, 2020 = 100",France
1991-05,105.89,"Index, 2020 = 100",France
1991-06,105.17,"Index, 2020 = 100",France
1991-07,104.72,"Index, 2020 = 100",France
1991-08,104.98,"Index, 2020 = 100",France
1991-09,105.21,"Index, 2020 = 100",France
1991-10,104.82,"Index, 2020 = 100",France
1991-11,105.68,"Index, 2020 = 100",France
1991-12,106.21,"Index, 2020 = 100",France
1992-01,105.72,"Index, 2020 = 100",France
1992-02,105.29,"Index, 2020 = 100",France
1992-03,105.34,"Index, 2020 = 100",France
1992-04,105.67,"Index, 2020 = 100",France
1992-05,106.34,"Index, 2020 = 100",France
1992-06,106.48,"Index, 2020 = 100",France
1992-07,107.36,"Index, 2020 = 100",France
1992-08,107.41,"Index, 2020 = 100",France
1992-09,108.86,"Index, 2020 = 100",France
1992-10,111.46,"Index, 2020 = 100",France
1992-11,110.18,"Index, 2020 = 100",France
1992-12,109.89,"Index, 2020 = 100",France
1993-01,110.2,"Index, 2020 = 100",France
1993-02,110.77,"Index, 2020 = 100",France
